								 32,449,343,514 	 32,448,833,874 	 509,641 	 247,104 			 244,318 			 219,865 			 495,843 			 379,258 			
키값	플랜트	사업부	구분	자재코드	자재명	자재유형	내수/수출	단위	'23.02월 실적		23.03계획			23.04계획			23.05계획			23.06계획			23.07 계획			
									 재고금액 	 재고 	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	비고
	4500	파인켐	DP67 (GEMIGLIPTIN-2ND 반제품)	DPY1000D	DP67 (Gemigliptin-2nd 반제품)	HALB	반제품	KG	 496,346,302 	 392 	 - 	 - 	 392 	 - 	 - 	 392 	 - 	 - 	 392 	 - 	 - 	 392 	 - 	 - 	 392 	
	4500	파인켐	DP67 HEEL	DHY1000D	DP67 Heel	HALB	반제품	KG	 23,341,401 	 19 	 - 	 - 	 19 	 - 	 - 	 19 	 - 	 - 	 19 	 - 	 - 	 19 	 - 	 - 	 19 	
	4500	파인켐	DP72	DPS1020D01	DP72	FERT	수출	KG	 1,009,047,643 	 646 	 - 	 - 	 646 	 - 	 - 	 646 	 - 	 - 	 646 	 - 	 - 	 646 	 - 	 - 	 646 	
	4500	파인켐	DV68 (VALSARTAN-2ND 반제품)	DVP1000D	DV68 (Valsartan-2nd 반제품)	HALB	반제품	KG	 102,236,915 	 115 	 - 	 - 	 115 	 - 	 - 	 115 	 - 	 - 	 115 	 - 	 - 	 115 	 - 	 - 	 115 	
	4500	파인켐	DV70 (VALSARTAN-1ST 반제품)	DVC1000D	DV70 (Valsartan-1st 반제품)	HALB	반제품	KG	 514,560,553 	 981 	 - 	 - 	 981 	 - 	 - 	 981 	 - 	 - 	 981 	 - 	 - 	 981 	 - 	 - 	 981 	
	4500	파인켐	DV71 MILLING(VALSARTAN)	DVM1020D00	DV71 milling(Valsartan)	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4500	파인켐	DV71(VALSARTAN)	DVA1020D00	DV71(Valsartan)	FERT	내수	KG	 464,898,390 	 389 	 - 	 - 	 389 	 - 	 - 	 389 	 - 	 - 	 389 	 - 	 - 	 389 	 - 	 - 	 389 	
	4100	파인켐	AM03 50kg 의약중간체	FAM0050D00	AM03 50kg 의약중간체	FERT	내수	KG	 71,465,274 	 763 	 - 	 - 	 763 	 - 	 - 	 763 	 - 	 - 	 763 	 - 	 - 	 763 	 - 	 - 	 763 	
	4000	파인켐	EBX 원제-살균제	EBX0000D00	EBX 원제-살균제	FERT	내수	KG	 3,621,425,658 	 34,120 	 - 	 27,700 	 6,420 	 16,095 	 22,000 	 515 	 32,190 	 15,500 	 17,205 	 5,365 	 20,000 	 2,570 	 29,507 	 23,500 	 8,577 	
	4000	파인켐	EFP원제-살충제	EFP0000D00	EFP원제-살충제	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	EFP원제-살충제	ETF0010D00	EFP	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	ESA	ESA0000D00	ESA	FERT	내수	KG	 1,320,225,265 	 11,945 	 7,019 	 7,120 	 11,844 	 9,651 	 5,400 	 16,095 	 8,774 	 - 	 24,868 	 8,774 	 12,120 	 21,522 	 9,651 	 6,720 	 24,453 	
	4000	파인켐	FDL 원제 - 살균제	FDL0000D00	FDL 원제 - 살균제	FERT	내수	KG	 58,957,567 	 260 	 - 	 - 	 260 	 - 	 - 	 260 	 - 	 - 	 260 	 - 	 - 	 260 	 - 	 - 	 260 	
	4000	파인켐	FEK-IPS	FEK0000D	FEK-IPS	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 4,105 	 - 	 4,105 	 1,314 	 5,378 	 40 	 - 	 - 	 40 	
	4000	파인켐	FP 원제-살충제(액상)	FPD0000D00	FP 원제-살충제(액상)	FERT	내수	KG	 67,715,234 	 1,857 	 - 	 - 	 1,857 	 15,581 	 10,000 	 7,438 	 - 	 7,000 	 438 	 - 	 - 	 438 	 - 	 - 	 438 	
	4000	파인켐	FPENH2	FPE0000D	FPENH2	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 5,436 	 1,000 	 4,436 	 - 	 1,000 	 3,436 	
	4000	파인켐	FTS 원제 - 제초제	FTS0000D00	FTS 원제 - 제초제	FERT	내수	KG	 1,212,313,724 	 2,010 	 - 	 400 	 1,610 	 - 	 - 	 1,610 	 - 	 - 	 1,610 	 1,352 	 1,280 	 1,682 	 1,352 	 700 	 2,335 	
	4000	파인켐	FTS10%WG-제초제	FTG0010D00	FTS10%WG-제초제	FERT	내수	KG	 344,583 	 5 	 - 	 - 	 5 	 - 	 - 	 5 	 - 	 - 	 5 	 - 	 - 	 5 	 - 	 - 	 5 	
	4000	파인켐	ICP 원제-살충제	ICP0000D00	ICP 원제-살충제	FERT	내수	KG	 41,354,521 	 574 	 - 	 - 	 574 	 - 	 - 	 574 	 - 	 - 	 574 	 - 	 - 	 574 	 - 	 - 	 574 	
	4000	파인켐	IKF-916 원제-살균제	IKF0000D00	IKF-916 원제-살균제	FERT	내수	KG	 396,164,174 	 13,000 	 - 	 - 	 13,000 	 17,819 	 26,300 	 4,519 	 37,419 	 30,000 	 11,938 	 42,765 	 35,000 	 19,703 	 42,765 	 30,000 	 32,467 	
	4000	파인켐	IKI-3106 원제-살충제	IKK0000D00	IKI-3106 원제-살충제	FERT	내수	KG	 322,727,804 	 1,900 	 8,759 	 - 	 10,659 	 15,219 	 17,000 	 8,877 	 - 	 - 	 8,877 	 - 	 6,000 	 2,877 	 - 	 2,500 	 377 	
	4000	파인켐	BPPA(IKI-3106 반제품)	BPP0000D	BPPA(IKI-3106 반제품)	HALB	반제품	KG	 1,185,613,688 	 12,754 	 16,949 	 10,840 	 18,863 	 - 	 18,834 	 28 	 - 	 - 	 28 	 - 	 - 	 28 	 - 	 - 	 28 	
	4000	파인켐	PPNS(IKI-3106 반제품)	PPN0000D	PPNS(IKI-3106 반제품)	HALB	반제품	KG	 395,648,240 	 12,309 	 8,365 	 20,674 	 0 	 - 	 - 	 0 	 - 	 - 	 0 	 - 	 - 	 0 	 - 	 - 	 0 	
	4500	파인켐	IOPROMIDE (MABC)	IPM1025D00	Iopromide (MABC)	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4500	파인켐	IOVERSOL	IOV1025D00	Ioversol	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	L-CH 9.7% URBAN CAP	LCU0097D00	L-CH 9.7% Urban Cap	FERT	내수	KG	 1,635,814 	 168 	 - 	 - 	 168 	 16,152 	 16,320 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	L-CH 원제-살충제	LCH0000D00	L-CH 원제-살충제	FERT	내수	KG	 66,369,466 	 1,088 	 - 	 - 	 1,088 	 - 	 1,636 	-548 	 - 	 - 	-548 	 - 	 - 	-548 	 - 	 - 	-548 	
	4000	파인켐	LCP	LCP0003D00	LCP	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	LG3	DTS0300D00	LG3	FERT	내수	KG	 403,662,151 	 5,044 	 - 	 - 	 5,044 	 - 	 - 	 5,044 	 - 	 - 	 5,044 	 - 	 - 	 5,044 	 - 	 - 	 5,044 	
	4100	파인켐	LG6 (LG7 반제품)_임가공	CTS1000D	LG6 (LG7 반제품)_임가공	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	LG7 (LG7H)	ITS0200D00	LG7 (LG7H)	FERT	내수	KG	 653,115,255 	 3,640 	 - 	 - 	 3,640 	 - 	 - 	 3,640 	 - 	 - 	 3,640 	 - 	 - 	 3,640 	 - 	 - 	 3,640 	
	4000	파인켐	LGL-003	LGL0000D00	LGL-003	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	MFPA(FEK-IPS 반제품)	MFP0000D	MFPA(FEK-IPS 반제품)	HALB	반제품	KG	 6,038,712 	 133 	 - 	 - 	 133 	 5,588 	 - 	 5,721 	 - 	 4,148 	 1,572 	 - 	 1,327 	 245 	 - 	 - 	 245 	
