								 19,270,657,472 	 19,270,543,621 	 113,851 	 113,185 			 112,637 			 111,367 			 113,564 			 119,748 			
키값	플랜트	사업부	구분	자재코드	자재명	자재유형	내수/수출	단위			23.03계획			23.04계획			23.05계획			23.06계획			23.07 계획			
									 재고금액 	 재고 	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	비고
	4000	파인켐	PBX5%EC(보세)	PBF0005D01	PBX5%EC(보세)	FERT	수출	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PC	PCP0000D00	PC	FERT	내수	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PC(보세)	PCP0000D01	PC(보세)	FERT	수출	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PM 원제-살충제	PMF0000D00	PM 원제-살충제	FERT	내수	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PM 원제-살충제(보세)	PMF0000D01	PM 원제-살충제(보세)	FERT	수출	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PM 38%EC	PMJ0038D00	PM 38%EC	FERT	수출	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PM 38%EC(보세)	PMJ0038D01	PM 38%EC(보세)	FERT	수출	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PSE 원제-제초제	PSE0000D00	PSE 원제-제초제	FERT	내수	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	R O H	ROH0000D	R O H	HALB	반제품	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	S-FV 원제-살충제	SFV0000D00	S-FV 원제-살충제	FERT	내수	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
