거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
"23,900",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,7,4,45111-154,84.81,745-1,45111,16,,
"26,300",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,7,5,45111-154,101.8,745-1,45111,2,,
"26,900",2015,2020,안행로,00165,00005,45111,04,0,3266048,중화산동2가,0850,0000,45111,12800,1,영무예다음,7,5,45111-597,84.9542,850,45111,4,,
"34,300",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,7,5,45111-532,130.211,827,45111,7,20.08.04,O
"6,500",1986,2020,선너머2길,00005,00000,45111,02,0,4598206,중화산동2가,0027,0000,45111,12800,1,동남삼정,7,7,45111-144,65.88,27,45111,5,20.08.03,O
"36,000",2003,2020,화산천변로,00055,00000,45111,01,0,3266085,중화산동2가,0746,0001,45111,12800,1,코오롱하늘채,7,7,45111-155,123.815,746-1,45111,1,,
"6,500",1986,2020,선너머2길,00005,00000,45111,02,0,4598206,중화산동2가,0027,0000,45111,12800,1,동남삼정,7,7,45111-144,65.88,27,45111,5,,
"26,300",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,7,8,45111-154,84.81,745-1,45111,16,,
"35,500",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,7,8,45111-532,130.211,827,45111,6,,
"35,000",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,7,10,45111-532,130.211,827,45111,2,,
"9,500",1996,2020,영경1길,00025,00000,45111,01,0,4598259,중화산동2가,0256,0000,45111,12800,1,우성근영타운,7,11,45111-149,59.4,256,45111,3,,
"24,000",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,7,11,45111-154,84.75,745-1,45111,7,,
"25,000",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,7,13,45111-154,84.75,745-1,45111,5,,
"31,600",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,7,13,45111-532,84.925,827,45111,9,,
"30,500",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,7,13,45111-154,101.8,745-1,45111,18,,
"25,000",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,7,13,45111-154,84.75,745-1,45111,5,20.07.14,O
"13,500",1996,2020,영경1길,00025,00000,45111,01,0,4598259,중화산동2가,0256,0000,45111,12800,1,우성근영타운,7,14,45111-149,84.96,256,45111,5,,
"28,800",2005,2020,강변로,00306,00000,45111,00,,3016010,중화산동2가,0825,0000,45111,12800,1,광진햇빛찬,7,14,45111-455,111.06,825,45111,19,,
"9,800",1996,2020,영경1길,00025,00000,45111,01,0,4598259,중화산동2가,0256,0000,45111,12800,1,우성근영타운,7,14,45111-149,59.4,256,45111,14,,
"18,000",1992,2020,따박골9길,00033,00000,45111,03,0,4598091,중화산동2가,0037,0000,45111,12800,1,거성화산,7,15,45111-141,122.66,37,45111,6,,
"24,500",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,7,15,45111-154,84.75,745-1,45111,16,,
"26,000",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,7,15,45111-154,84.75,745-1,45111,15,,
"21,000",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,7,15,45111-154,84.75,745-1,45111,3,,
"8,400",1994,2020,영경1길,00022,00000,45111,01,0,4598259,중화산동2가,0232,0000,45111,12800,1,새한그린파크,7,15,45111-146,60,232,45111,12,,
"18,000",1992,2020,따박골9길,00033,00000,45111,03,0,4598091,중화산동2가,0037,0000,45111,12800,1,거성화산,7,15,45111-141,122.66,37,45111,6,20.09.01,O
"22,000",2005,2020,강변로,00306,00000,45111,00,,3016010,중화산동2가,0825,0000,45111,12800,1,광진햇빛찬,7,16,45111-455,111.06,825,45111,2,,
"25,400",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,7,18,45111-154,84.75,745-1,45111,13,,
"34,200",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,7,18,45111-532,130.211,827,45111,1,,
"26,000",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,7,19,45111-154,101.8,745-1,45111,1,,
"28,500",2003,2020,화산천변로,00055,00000,45111,01,0,3266085,중화산동2가,0746,0001,45111,12800,1,코오롱하늘채,7,21,45111-155,84.863,746-1,45111,5,,
"12,400",1998,2020,선너머로,00016,00000,45111,02,0,3266037,중화산동2가,0190,0000,45111,12800,1,중화산동광진,7,22,45111-142,84.99,190,45111,8,,
"10,000",1990,2020,신촌2길,00020,00000,45111,01,0,4598234,중화산동2가,0482,0001,45111,12800,1,"전주한신코아1차,2차",7,23,45111-150,73.82,482-1,45111,7,,
"49,000",2003,2020,화산천변로,00055,00000,45111,01,0,3266085,중화산동2가,0746,0001,45111,12800,1,코오롱하늘채,7,25,45111-155,156.832,746-1,45111,1,20.10.21,O
"38,800",2003,2020,화산천변로,00055,00000,45111,01,0,3266085,중화산동2가,0746,0001,45111,12800,1,코오롱하늘채,7,26,45111-155,123.815,746-1,45111,12,,
"12,500",1998,2020,선너머로,00016,00000,45111,02,0,3266037,중화산동2가,0190,0000,45111,12800,1,중화산동광진,7,27,45111-142,84.99,190,45111,2,,
"4,500",1999,2020,신촌3길,00027,00043,45111,01,0,4598235,중화산동2가,0485,0056,45111,12800,1,효성신촌마을,7,28,45111-170,29.448,485-56,45111,3,,
"4,500",1999,2020,신촌3길,00027,00043,45111,01,0,4598235,중화산동2가,0485,0056,45111,12800,1,효성신촌마을,7,28,45111-170,29.448,485-56,45111,4,,
"26,000",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,7,30,45111-154,84.75,745-1,45111,18,,
"17,000",2003,2020,신촌3길,00001,00000,45111,01,0,4598235,중화산동2가,0406,0003,45111,12800,1,우성중산타운,7,31,45111-169,83.2434,406-3,45111,15,,
"9,000",1995,2020,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,7,1,45111-31,59.98,763-1,45111,7,20.07.09,O
"14,500",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,7,1,45111-40,60,961,45111,4,,
"12,900",1998,2020,새터로,00074,00000,45111,01,0,3266031,서신동,0962,0002,45111,12900,1,중흥S-클래스,7,1,45111-39,59.955,962-2,45111,4,,
"12,900",1995,2020,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,7,2,45111-31,59.98,763-1,45111,11,,
"15,700",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,7,2,45111-40,59.93,961,45111,11,,
"5,350",1986,2020,전룡5길,00021,00000,45111,01,0,4598330,서신동,0295,0003,45111,12900,1,은마,7,2,45111-37,45,295-3,45111,4,20.09.11,O
"8,000",1983,2020,백제대로,00379,00000,45111,02,0,2266003,서신동,0995,0001,45111,12900,1,유창,7,2,45111-36,37.44,995-1,45111,3,,
"23,700",1996,2020,서신로,00090,00000,45111,01,0,3266033,서신동,0765,0001,45111,12900,1,서신동아현대,7,3,45111-24,99.99,765-1,45111,8,,
"9,000",1995,2020,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,7,3,45111-31,59.98,763-1,45111,1,,
"24,500",1998,2020,여울로,00109,00000,45111,01,0,3266050,서신동,0960,0001,45111,12900,1,서신엘지자이,7,3,45111-29,109.036,960-1,45111,4,,
"21,700",1999,2020,새터로,00100,00000,45111,01,0,3266031,서신동,0965,0003,45111,12900,1,감나무골대우대창,7,4,45111-20,84.59,965-3,45111,6,,
"41,500",2007,2020,여울로,00161,00000,45111,01,0,3266050,서신동,0572,0000,45111,12900,1,서신e편한세상,7,4,45111-485,134.894,572,45111,12,,
"16,400",2001,2020,새터로,00060,00000,45111,01,0,3266031,서신동,0962,0001,45111,12900,1,서신2차광진산업장미,7,4,45111-176,59.55,962-1,45111,14,,
"6,500",1983,2020,백제대로,00379,00000,45111,02,0,2266003,서신동,0995,0001,45111,12900,1,유창,7,4,45111-36,37.44,995-1,45111,5,,
"13,200",1995,2020,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,7,4,45111-31,59.98,763-1,45111,4,,
"22,500",1995,2020,당산로,00034,00000,45111,01,0,3266017,서신동,0762,0001,45111,12900,1,비사벌,7,4,45111-27,108.03,762-1,45111,12,,
"21,700",1996,2020,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,7,4,45111-24,99.983,765-1,45111,2,,
"25,000",1998,2020,여울로,00079,00000,45111,00,0,3266050,서신동,0960,0002,45111,12900,1,대우푸르지오,7,5,45111-28,134.64,960-2,45111,12,,
"16,900",1995,2020,당산로,00043,00000,45111,01,0,3266017,서신동,0764,0002,45111,12900,1,제일비사벌새터마을,7,5,45111-38,84.78,764-2,45111,13,,
"4,500",1986,2020,잿뜸1길,00011,00000,45111,01,0,4598318,서신동,0017,0002,45111,12900,1,"우신1,2,3동",7,5,45111-35,51.84,17-2,45111,5,,
"12,000",1995,2020,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,7,5,45111-31,59.98,763-1,45111,15,,
"29,300",1996,2020,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,7,6,45111-24,134.9,765-1,45111,5,,
"35,000",2007,2020,여울로,00161,00000,45111,01,0,3266050,서신동,0572,0000,45111,12900,1,서신e편한세상,7,6,45111-485,134.894,572,45111,5,,
"6,300",1987,2020,잿뜸1길,00008,00000,45111,01,0,4598318,서신동,0023,0040,45111,12900,1,"우신8,9동",7,6,45111-460,51.84,23-40,45111,4,,
"15,000",2005,2020,안터3길,00011,00000,45111,01,0,4598242,서신동,0280,0000,45111,12900,1,진보설래임,7,6,45111-230,82.9842,280,45111,3,,
"6,500",2002,2020,안터3길,00021,00000,45111,01,0,4598242,서신동,0246,0000,45111,12900,1,선변서신고을,7,6,45111-175,35.0664,246,45111,12,,
"12,900",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,7,6,45111-40,60,961,45111,18,,
"19,900",1998,2020,서신로,00102,00000,45111,01,0,3266033,서신동,0965,0002,45111,12900,1,광진선수촌,7,7,45111-22,84.9,965-2,45111,10,,
"14,000",2001,2020,새터로,00060,00000,45111,01,0,3266031,서신동,0962,0001,45111,12900,1,서신2차광진산업장미,7,7,45111-176,59.55,962-1,45111,9,,
"22,000",1996,2020,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,7,7,45111-24,99.983,765-1,45111,11,,
"26,500",1998,2020,새터로,00063,00000,45111,01,0,3266031,서신동,0960,0005,45111,12900,1,서신2차동아,7,8,45111-25,134.97,960-5,45111,4,,
"13,500",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,7,8,45111-40,60,961,45111,3,,
"27,000",1998,2020,여울로,00109,00000,45111,01,0,3266050,서신동,0960,0001,45111,12900,1,서신엘지자이,7,8,45111-29,109.036,960-1,45111,4,,
"24,600",1998,2020,여울로,00079,00000,45111,00,0,3266050,서신동,0960,0002,45111,12900,1,대우푸르지오,7,8,45111-28,99.06,960-2,45111,11,,
"10,700",1995,2020,서신천변11길,00022,00000,45111,01,0,4598180,서신동,0762,0002,45111,12900,1,성원,7,9,45111-30,59.97,762-2,45111,16,,
"48,500",2007,2020,여울로,00161,00000,45111,01,0,3266050,서신동,0572,0000,45111,12900,1,서신e편한세상,7,9,45111-485,166.744,572,45111,5,,
"11,600",1998,2020,새터로,00074,00000,45111,01,0,3266031,서신동,0962,0002,45111,12900,1,중흥S-클래스,7,9,45111-39,59.955,962-2,45111,1,,
"10,000",1996,2020,당산로,00011,00000,45111,01,0,3266017,서신동,0761,0002,45111,12900,1,쌍용서신,7,9,45111-32,59.028,761-2,45111,6,,
"15,900",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,7,10,45111-40,60,961,45111,7,,
"11,900",1995,2020,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,7,11,45111-21,59.98,761-1,45111,9,,
"10,300",1995,2020,서신천변11길,00022,00000,45111,01,0,4598180,서신동,0762,0002,45111,12900,1,성원,7,11,45111-30,59.97,762-2,45111,12,,
"22,700",1996,2020,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,7,12,45111-24,99.983,765-1,45111,12,,
"21,300",1996,2020,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,7,12,45111-24,99.983,765-1,45111,3,,
"11,400",1995,2020,서신천변11길,00022,00000,45111,01,0,4598180,서신동,0762,0002,45111,12900,1,성원,7,13,45111-30,59.97,762-2,45111,1,,
"47,000",2007,2020,여울로,00161,00000,45111,01,0,3266050,서신동,0572,0000,45111,12900,1,서신e편한세상,7,13,45111-485,166.744,572,45111,13,,
"17,000",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,7,13,45111-40,60,961,45111,10,,
"14,500",1998,2020,새터로,00074,00000,45111,01,0,3266031,서신동,0962,0002,45111,12900,1,중흥S-클래스,7,13,45111-39,59.955,962-2,45111,9,,
"13,300",1998,2020,새터로,00074,00000,45111,01,0,3266031,서신동,0962,0002,45111,12900,1,중흥S-클래스,7,13,45111-39,59.955,962-2,45111,8,,
"7,600",1983,2020,백제대로,00379,00000,45111,02,0,2266003,서신동,0995,0001,45111,12900,1,유창,7,13,45111-36,37.44,995-1,45111,1,,
"26,000",1987,2020,전룡로,00065,00000,45111,01,0,3266065,서신동,0281,0006,45111,12900,1,우성,7,14,45111-34,59.64,281-6,45111,1,,
"14,000",1998,2020,새터로,00074,00000,45111,01,0,3266031,서신동,0962,0002,45111,12900,1,중흥S-클래스,7,14,45111-39,59.955,962-2,45111,12,,
"15,900",1995,2020,당산로,00043,00000,45111,01,0,3266017,서신동,0764,0002,45111,12900,1,제일비사벌새터마을,7,14,45111-38,84.78,764-2,45111,3,,
"21,900",1996,2020,서신로,00090,00000,45111,01,0,3266033,서신동,0765,0001,45111,12900,1,서신동아현대,7,15,45111-24,99.99,765-1,45111,5,,
"6,200",1987,2020,잿뜸1길,00011,00000,45111,01,0,4598318,서신동,0022,0017,45111,12900,1,"우신5,6,7동",7,15,45111-459,51.84,22-17,45111,2,,
"16,000",2001,2020,새터로,00060,00000,45111,01,0,3266031,서신동,0962,0001,45111,12900,1,서신2차광진산업장미,7,15,45111-176,59.55,962-1,45111,11,,
"11,000",1992,2020,전룡5길,00007,00000,45111,01,0,4598330,서신동,0325,0001,45111,12900,1,서신영창,7,16,45111-33,72.79,325-1,45111,4,,
"13,500",2001,2020,새터로,00060,00000,45111,01,0,3266031,서신동,0962,0001,45111,12900,1,서신2차광진산업장미,7,16,45111-176,59.55,962-1,45111,13,,
"6,300",1986,2020,전룡5길,00021,00000,45111,01,0,4598330,서신동,0295,0003,45111,12900,1,은마,7,16,45111-37,45,295-3,45111,4,,
"27,000",1996,2020,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,7,17,45111-24,134.9,765-1,45111,5,,
"12,750",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,7,17,45111-40,59.706,961,45111,3,,
"14,400",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,7,17,45111-40,59.93,961,45111,12,,
"7,000",1996,2020,당산로,00011,00000,45111,01,0,3266017,서신동,0761,0002,45111,12900,1,쌍용서신,7,17,45111-32,59.028,761-2,45111,3,,
"26,300",1998,2020,여울로,00109,00000,45111,01,0,3266050,서신동,0960,0001,45111,12900,1,서신엘지자이,7,17,45111-29,109.036,960-1,45111,4,,
"10,050",1995,2020,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,7,18,45111-21,59.98,761-1,45111,8,,
"14,000",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,7,18,45111-40,59.93,961,45111,11,,
"8,800",1996,2020,당산로,00011,00000,45111,01,0,3266017,서신동,0761,0002,45111,12900,1,쌍용서신,7,18,45111-32,59.028,761-2,45111,4,,
"20,700",1995,2020,당산로,00055,00000,45111,01,0,3266017,서신동,0764,0001,45111,12900,1,남양대명미드웰,7,18,45111-23,84.96,764-1,45111,15,,
"6,800",1986,2020,잿뜸1길,00011,00000,45111,01,0,4598318,서신동,0017,0002,45111,12900,1,"우신1,2,3동",7,19,45111-35,51.84,17-2,45111,1,,
"21,000",1995,2020,당산로,00055,00000,45111,01,0,3266017,서신동,0764,0001,45111,12900,1,남양대명미드웰,7,20,45111-23,84.96,764-1,45111,11,,
"21,900",1996,2020,서신로,00090,00000,45111,01,0,3266033,서신동,0765,0001,45111,12900,1,서신동아현대,7,20,45111-24,99.99,765-1,45111,9,,
"12,000",1993,2020,전룡로,00128,00005,45111,00,,3266065,서신동,0005,0001,45111,12900,1,롯데,7,22,45111-26,84.72,5-1,45111,6,,
"15,000",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,7,22,45111-40,60,961,45111,12,,
"4,800",1986,2020,잿뜸1길,00011,00000,45111,01,0,4598318,서신동,0017,0002,45111,12900,1,"우신1,2,3동",7,22,45111-35,57.6,17-2,45111,4,,
"23,800",1998,2020,여울로,00109,00000,45111,01,0,3266050,서신동,0960,0001,45111,12900,1,서신엘지자이,7,23,45111-29,109.036,960-1,45111,14,,
"17,500",2005,2020,안터3길,00011,00000,45111,01,0,4598242,서신동,0280,0000,45111,12900,1,진보설래임,7,23,45111-230,82.9842,280,45111,5,,
"19,500",1998,2020,서신로,00102,00000,45111,01,0,3266033,서신동,0965,0002,45111,12900,1,광진선수촌,7,24,45111-22,84.9,965-2,45111,9,,
"10,700",1998,2020,새터로,00074,00000,45111,01,0,3266031,서신동,0962,0002,45111,12900,1,중흥S-클래스,7,24,45111-39,59.955,962-2,45111,1,,
"22,200",1996,2020,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,7,25,45111-24,99.983,765-1,45111,12,,
"37,000",2007,2020,여울로,00161,00000,45111,01,0,3266050,서신동,0572,0000,45111,12900,1,서신e편한세상,7,25,45111-485,134.894,572,45111,4,,
"24,000",1998,2020,여울로,00109,00000,45111,01,0,3266050,서신동,0960,0001,45111,12900,1,서신엘지자이,7,25,45111-29,109.036,960-1,45111,6,,
"20,500",1996,2020,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,7,27,45111-24,99.983,765-1,45111,4,,
"9,800",1992,2020,전룡5길,00007,00000,45111,01,0,4598330,서신동,0325,0001,45111,12900,1,서신영창,7,27,45111-33,67.33,325-1,45111,7,,
"11,000",1995,2020,서신천변11길,00022,00000,45111,01,0,4598180,서신동,0762,0002,45111,12900,1,성원,7,27,45111-30,59.97,762-2,45111,3,,
"13,000",1995,2020,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,7,28,45111-31,59.98,763-1,45111,12,,
"16,000",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,7,28,45111-40,59.93,961,45111,10,,
"11,600",1995,2020,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,7,29,45111-31,59.98,763-1,45111,14,,
"15,100",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,7,29,45111-40,59.93,961,45111,4,,
"10,500",1998,2020,새터로,00074,00000,45111,01,0,3266031,서신동,0962,0002,45111,12900,1,중흥S-클래스,7,29,45111-39,59.955,962-2,45111,1,,
"13,200",1998,2020,새터로,00074,00000,45111,01,0,3266031,서신동,0962,0002,45111,12900,1,중흥S-클래스,7,29,45111-39,59.955,962-2,45111,6,,
"13,500",1993,2020,전룡로,00128,00005,45111,00,,3266065,서신동,0005,0001,45111,12900,1,롯데,7,30,45111-26,84.72,5-1,45111,11,,
"10,800",1995,2020,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,7,31,45111-21,59.98,761-1,45111,5,,
"22,000",1996,2020,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,7,31,45111-24,99.983,765-1,45111,4,,
"13,600",1997,2020,평화19길,00020,00000,45111,01,0,4598381,평화동1가,0522,0000,45111,13200,1,일성,7,2,45111-73,84.83,522,45111,13,,
"4,900",1992,2020,덕적골2길,00010,00000,45111,00,,4598079,평화동1가,0445,0001,45111,13200,1,"평화주공1단지, 평화주공3단지",7,6,45111-71,38.64,445-1,45111,12,,
"6,800",2003,2020,장승배기3길,00008,00000,45111,01,0,4598311,평화동1가,0412,0000,45111,13200,1,효성양지마을,7,6,45111-177,45.469,412,45111,6,,
"5,000",1991,2020,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",7,7,45111-75,38.64,445-6,45111,2,,
"7,000",1996,2020,덕적골1길,00033,00000,45111,01,0,4598078,평화동1가,0467,0000,45111,13200,1,한성,7,7,45111-76,59.928,467,45111,3,,
"12,800",1995,2020,평화로,00181,00000,45111,01,0,3266078,평화동1가,0696,0000,45111,13200,1,코오롱,7,8,45111-74,73.015,696,45111,11,,
"10,500",1990,2020,덕적골1길,00014,00000,45111,01,0,4598078,평화동1가,0570,0015,45111,13200,1,극동,7,9,45111-70,84.97,570-15,45111,4,,
"6,000",1991,2020,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",7,9,45111-75,44.94,445-6,45111,10,,
"13,770",1997,2020,평화19길,00020,00000,45111,01,0,4598381,평화동1가,0522,0000,45111,13200,1,일성,7,9,45111-73,84.83,522,45111,14,,
"17,500",2013,2020,덕적골1길,00052,00000,45111,01,,4598078,평화동1가,0766,0000,45111,13200,1,평화동 오네뜨,7,12,45111-573,68.9358,766,45111,10,,
"4,500",1991,2020,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",7,15,45111-75,38.64,445-6,45111,10,,
"18,200",2013,2020,덕적골1길,00052,00000,45111,01,,4598078,평화동1가,0766,0000,45111,13200,1,평화동 오네뜨,7,15,45111-573,68.9358,766,45111,11,,
"10,750",1996,2020,덕적골1길,00033,00000,45111,01,0,4598078,평화동1가,0467,0000,45111,13200,1,한성,7,15,45111-76,77.585,467,45111,8,,
"4,500",1991,2020,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",7,17,45111-75,38.64,445-6,45111,8,,
"12,700",1995,2020,평화로,00181,00000,45111,01,0,3266078,평화동1가,0696,0000,45111,13200,1,코오롱,7,18,45111-74,73.015,696,45111,9,,
"21,000",1995,2020,평화로,00181,00000,45111,01,0,3266078,평화동1가,0696,0000,45111,13200,1,코오롱,7,20,45111-74,134.28,696,45111,9,,
"4,450",1991,2020,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",7,21,45111-75,38.64,445-6,45111,4,,
"9,000",1997,2020,평화19길,00020,00000,45111,01,0,4598381,평화동1가,0522,0000,45111,13200,1,일성,7,22,45111-73,59.8,522,45111,6,,
"3,900",2000,2020,덕적골1길,00031,00003,45111,01,0,4598078,평화동1가,0471,0001,45111,13200,1,신정,7,25,45111-178,31.439,471-1,45111,4,,
"24,000",2013,2020,덕적골1길,00052,00000,45111,01,,4598078,평화동1가,0766,0000,45111,13200,1,평화동 오네뜨,7,28,45111-573,84.9911,766,45111,9,,
"9,550",1997,2020,평화19길,00020,00000,45111,01,0,4598381,평화동1가,0522,0000,45111,13200,1,일성,7,29,45111-73,59.8,522,45111,8,,
"15,000",2013,2020,덕적골1길,00052,00000,45111,01,,4598078,평화동1가,0766,0000,45111,13200,1,평화동 오네뜨,7,29,45111-573,68.9358,766,45111,2,,
"4,100",1991,2020,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",7,29,45111-75,38.64,445-6,45111,11,,
"4,400",1992,2020,덕적골2길,00010,00000,45111,00,,4598079,평화동1가,0445,0001,45111,13200,1,"평화주공1단지, 평화주공3단지",7,30,45111-71,38.64,445-1,45111,6,,
"4,870",1991,2020,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",7,30,45111-75,38.64,445-6,45111,4,,
"10,000",1997,2020,평화19길,00020,00000,45111,01,0,4598381,평화동1가,0522,0000,45111,13200,1,일성,7,31,45111-73,59.8,522,45111,17,,
"5,000",1991,2020,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",7,31,45111-75,38.64,445-6,45111,14,,
"32,000",1999,2020,맏내3길,00022,00000,45111,02,0,4598104,평화동2가,0843,0001,45111,13300,1,동아현대,7,1,45111-80,178.71,843-1,45111,5,,
"23,700",2013,2020,양지3길,00025,00001,45111,01,0,4598257,평화동2가,0953,0000,45111,13300,1,평화동엠코타운,7,1,45111-555,84.9893,953,45111,7,,
"24,300",2012,2020,구이로,02065,00000,45111,02,0,3266093,평화동2가,0952,0000,45111,13300,1,영무예다음,7,1,45111-549,84.97,952,45111,12,,
"12,300",2002,2020,구이로,02094,00000,45111,02,0,3266093,평화동2가,0897,0001,45111,13300,1,그린타운(1),7,1,45111-187,59.89,897-1,45111,18,,
"15,000",2001,2020,양지3길,00007,00000,45111,01,0,4598257,평화동2가,0713,0001,45111,13300,1,케이제이모악2,7,1,45111-182,74.8,713-1,45111,8,,
"11,800",1998,2020,양지2길,00010,00000,45111,01,0,4598256,평화동2가,0567,0000,45111,13300,1,동신,7,2,45111-79,59.58,567,45111,2,,
"10,000",1998,2020,양지2길,00010,00000,45111,01,0,4598256,평화동2가,0567,0000,45111,13300,1,동신,7,3,45111-79,59.58,567,45111,18,,
"25,300",2018,2020,구이로,02077,00000,45111,00,0,3266093,평화동2가,0955,0000,45111,13300,1,평화동골드클래스아파트,7,3,,73.5041,955,45111,8,,
"17,850",2013,2020,양지3길,00025,00001,45111,01,0,4598257,평화동2가,0953,0000,45111,13300,1,평화동엠코타운,7,3,45111-555,59.9755,953,45111,11,,
