,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
835,"29,500",2015,2020,홍산1길,00021,00000,45111,00,0,4598417,효자동2가,1157,0001,45111,14100,1,서희스타힐스,12,16,45111-594,84.99,1157-1,45111,16,,
836,"39,800",2005,2020,세내로,00239,00000,45111,03,0,3266039,효자동2가,0100,0001,45111,14100,1,더샵효자아파트,12,17,45111-443,101.9437,100-1,45111,7,,
837,"34,300",2016,2020,홍산1길,00007,00000,45111,01,0,4598417,효자동2가,1157,0004,45111,14100,1,전주 효자 SK Leaders VIEW,12,17,45111-605,84.98,1157-4,45111,19,,
838,"30,900",2016,2020,홍산1길,00007,00000,45111,01,0,4598417,효자동2가,1157,0004,45111,14100,1,전주 효자 SK Leaders VIEW,12,17,45111-605,84.98,1157-4,45111,13,,
839,"33,500",2016,2020,홍산1길,00007,00000,45111,01,0,4598417,효자동2가,1157,0004,45111,14100,1,전주 효자 SK Leaders VIEW,12,17,45111-605,84.98,1157-4,45111,9,,
840,"31,000",2016,2020,홍산1길,00007,00000,45111,01,0,4598417,효자동2가,1157,0004,45111,14100,1,전주 효자 SK Leaders VIEW,12,17,45111-605,84.98,1157-4,45111,22,,
841,"29,500",2015,2020,홍산1길,00021,00000,45111,00,0,4598417,효자동2가,1157,0001,45111,14100,1,서희스타힐스,12,17,45111-594,84.98,1157-1,45111,4,,
842,"32,000",2013,2020,우전로,00180,00000,45111,01,0,3266055,효자동2가,1315,0001,45111,14100,1,엘에이치세븐팰리스,12,17,45111-579,84.73,1315-1,45111,15,,
843,"43,500",2009,2020,호암로,00040,00000,45111,01,0,3266080,효자동2가,1192,0001,45111,14100,1,골든팰리스휴먼시아,12,17,45111-521,149.82,1192-1,45111,2,,
844,"31,100",2007,2020,우전1길,00040,00000,45111,01,0,4598283,효자동2가,0184,0000,45111,14100,1,풍림아이원,12,17,45111-496,99.7593,184,45111,13,,
845,"10,525",1987,2020,쑥고개로,00398,00011,45111,02,0,3266046,효자동2가,0221,0001,45111,14100,1,남양무궁화,12,18,45111-122,59.99,221-1,45111,2,21.03.30,O
846,"43,000",2010,2020,호암로,00041,00000,45111,01,0,3266080,효자동2가,1314,0001,45111,14100,1,아르팰리스휴먼시아,12,19,45111-526,84.98,1314-1,45111,12,,
847,"28,400",2015,2020,홍산1길,00021,00000,45111,00,0,4598417,효자동2가,1157,0001,45111,14100,1,서희스타힐스,12,21,45111-594,84.97,1157-1,45111,8,,
848,"30,000",2015,2020,홍산1길,00021,00000,45111,00,0,4598417,효자동2가,1157,0001,45111,14100,1,서희스타힐스,12,24,45111-594,84.98,1157-1,45111,20,,
849,"28,500",2015,2020,홍산1길,00021,00000,45111,00,0,4598417,효자동2가,1157,0001,45111,14100,1,서희스타힐스,12,26,45111-594,84.98,1157-1,45111,3,,
850,"55,000",2009,2020,호암로,00040,00000,45111,01,0,3266080,효자동2가,1192,0001,45111,14100,1,골든팰리스휴먼시아,12,27,45111-521,134.86,1192-1,45111,15,,
851,"29,000",2015,2020,세내로,00185,00000,45111,03,0,3266039,효자동2가,1354,0000,45111,14100,1,효자이지움,12,29,45111-604,84.792,1354,45111,14,,
852,"9,251",1987,2020,쑥고개로,00398,00011,45111,02,0,3266046,효자동2가,0221,0001,45111,14100,1,남양무궁화,12,30,45111-122,52.74,221-1,45111,3,,
853,"33,000",2016,2020,홍산1길,00007,00000,45111,01,0,4598417,효자동2가,1157,0004,45111,14100,1,전주 효자 SK Leaders VIEW,12,30,45111-605,84.98,1157-4,45111,10,,
854,"40,000",2016,2020,홍산1길,00007,00000,45111,01,0,4598417,효자동2가,1157,0004,45111,14100,1,전주 효자 SK Leaders VIEW,12,30,45111-605,84.97,1157-4,45111,24,20.12.31,O
855,"29,800",2015,2020,홍산1길,00021,00000,45111,00,0,4598417,효자동2가,1157,0001,45111,14100,1,서희스타힐스,12,30,45111-594,84.98,1157-1,45111,5,,
856,"40,000",2016,2020,홍산1길,00007,00000,45111,01,0,4598417,효자동2가,1157,0004,45111,14100,1,전주 효자 SK Leaders VIEW,12,31,45111-605,84.97,1157-4,45111,24,,
857,"33,000",2016,2020,홍산1길,00007,00000,45111,01,0,4598417,효자동2가,1157,0004,45111,14100,1,전주 효자 SK Leaders VIEW,12,31,45111-605,84.98,1157-4,45111,8,,
858,"10,500",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,1,45111-200,59.85,1482-1,45111,15,,
859,"35,500",2017,2020,세내로,00291,00000,45111,00,0,3266039,효자동3가,1540,0003,45111,14200,1,힐스테이트 효자동,12,1,,84.0153,1540-3,45111,6,,
860,"11,750",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,2,45111-200,59.89,1482-1,45111,14,,
861,"27,200",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,2,45111-595,84.2326,1540-2,45111,10,,
862,"30,000",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,2,45111-595,84.2326,1540-2,45111,10,,
863,"29,700",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,2,45111-595,84.2326,1540-2,45111,5,,
864,"26,000",1999,2020,세내로,00559,00000,45111,04,0,3266039,효자동3가,1473,0001,45111,14200,1,서곡엘지,12,3,45111-126,134.38,1473-1,45111,15,,
865,"30,000",2018,2020,세내로,00303,00000,45111,00,0,3266039,효자동3가,1540,0001,45111,14200,1,서부신시가지 코아루 해피트리,12,3,,69.8356,1540-1,45111,26,,
866,"39,500",2015,2020,홍산북로,00083,00000,45111,02,,3266083,효자동3가,1526,0002,45111,14200,1,코오롱 스카이타워,12,3,45111-602,84.1884,1526-2,45111,19,20.12.17,O
867,"39,500",2015,2020,홍산북로,00083,00000,45111,02,,3266083,효자동3가,1526,0002,45111,14200,1,코오롱 스카이타워,12,3,45111-602,84.1884,1526-2,45111,19,,
868,"38,800",2007,2020,유연로,00217,00000,45111,03,0,3266056,효자동3가,1524,0002,45111,14200,1,호반베르디움,12,3,45111-501,84.9164,1524-2,45111,8,20.12.17,O
869,"38,800",2007,2020,유연로,00217,00000,45111,03,0,3266056,효자동3가,1524,0002,45111,14200,1,호반베르디움,12,3,45111-501,84.9164,1524-2,45111,8,,
870,"8,500",2001,2020,서곡로,00034,00000,45111,01,0,3266032,효자동3가,1483,0001,45111,14200,1,청솔,12,3,45111-201,54.78,1483-1,45111,11,,
871,"8,400",2001,2020,서곡로,00034,00000,45111,01,0,3266032,효자동3가,1483,0001,45111,14200,1,청솔,12,3,45111-201,54.78,1483-1,45111,12,,
872,"13,400",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,3,45111-200,59.89,1482-1,45111,14,,
873,"22,000",1999,2020,세내로,00559,00000,45111,04,0,3266039,효자동3가,1473,0001,45111,14200,1,서곡엘지,12,3,45111-126,134.38,1473-1,45111,2,,
874,"11,300",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,4,45111-200,59.89,1482-1,45111,3,,
875,"35,700",2017,2020,세내로,00291,00000,45111,00,0,3266039,효자동3가,1540,0003,45111,14200,1,힐스테이트 효자동,12,4,,84.0153,1540-3,45111,19,,
876,"32,500",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,4,45111-595,84.1803,1540-2,45111,14,,
877,"33,000",2007,2020,유연로,00217,00000,45111,03,0,3266056,효자동3가,1524,0002,45111,14200,1,호반베르디움,12,4,45111-501,84.968,1524-2,45111,9,,
878,"11,500",1999,2020,서곡로,00011,00000,45111,01,0,3266032,효자동3가,1473,0005,45111,14200,1,서곡대림,12,5,45111-124,59.93,1473-5,45111,9,,
879,"31,000",2018,2020,세내로,00303,00000,45111,00,0,3266039,효자동3가,1540,0001,45111,14200,1,서부신시가지 코아루 해피트리,12,5,,69.2913,1540-1,45111,35,,
880,"35,000",2017,2020,세내로,00291,00000,45111,00,0,3266039,효자동3가,1540,0003,45111,14200,1,힐스테이트 효자동,12,5,,84.0436,1540-3,45111,6,,
881,"38,800",2017,2020,세내로,00291,00000,45111,00,0,3266039,효자동3가,1540,0003,45111,14200,1,힐스테이트 효자동,12,5,,84.0436,1540-3,45111,6,,
882,"29,200",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,5,45111-595,84.2326,1540-2,45111,30,,
883,"12,400",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,5,45111-200,59.89,1482-1,45111,15,,
884,"11,800",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,6,45111-200,59.85,1482-1,45111,12,,
885,"8,450",2001,2020,서곡로,00034,00000,45111,01,0,3266032,효자동3가,1483,0001,45111,14200,1,청솔,12,6,45111-201,54.78,1483-1,45111,4,21.02.26,O
886,"12,000",1999,2020,서곡로,00011,00000,45111,01,0,3266032,효자동3가,1473,0005,45111,14200,1,서곡대림,12,7,45111-124,59.94,1473-5,45111,8,,
887,"30,500",2018,2020,세내로,00303,00000,45111,00,0,3266039,효자동3가,1540,0001,45111,14200,1,서부신시가지 코아루 해피트리,12,7,,69.8356,1540-1,45111,37,,
888,"30,200",2018,2020,세내로,00303,00000,45111,00,0,3266039,효자동3가,1540,0001,45111,14200,1,서부신시가지 코아루 해피트리,12,7,,69.2913,1540-1,45111,35,,
889,"31,000",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,7,45111-595,84.2326,1540-2,45111,25,,
890,"12,400",1999,2020,서곡로,00011,00000,45111,01,0,3266032,효자동3가,1473,0005,45111,14200,1,서곡대림,12,7,45111-124,59.93,1473-5,45111,8,21.01.28,O
891,"12,400",1999,2020,서곡로,00011,00000,45111,01,0,3266032,효자동3가,1473,0005,45111,14200,1,서곡대림,12,7,45111-124,59.93,1473-5,45111,8,,
892,"12,000",1999,2020,서곡로,00011,00000,45111,01,0,3266032,효자동3가,1473,0005,45111,14200,1,서곡대림,12,7,45111-124,59.94,1473-5,45111,8,21.02.16,O
893,"20,000",1999,2020,서곡로,00022,00000,45111,01,0,3266032,효자동3가,1483,0002,45111,14200,1,서곡두산,12,8,45111-125,84.9,1483-2,45111,10,,
894,"12,500",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,8,45111-200,59.89,1482-1,45111,15,20.12.14,O
895,"16,450",1999,2020,서곡로,00022,00000,45111,01,0,3266032,효자동3가,1483,0002,45111,14200,1,서곡두산,12,8,45111-125,84.9,1483-2,45111,1,,
896,"11,800",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,9,45111-200,59.89,1482-1,45111,5,,
897,"29,000",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,9,45111-595,84.2326,1540-2,45111,26,,
898,"40,000",2007,2020,유연로,00217,00000,45111,03,0,3266056,효자동3가,1524,0002,45111,14200,1,호반베르디움,12,9,45111-501,84.9164,1524-2,45111,14,,
899,"18,100",1999,2020,서곡로,00022,00000,45111,01,0,3266032,효자동3가,1483,0002,45111,14200,1,서곡두산,12,10,45111-125,84.9,1483-2,45111,4,,
900,"23,500",2017,2020,세내로,00291,00000,45111,00,0,3266039,효자동3가,1540,0003,45111,14200,1,힐스테이트 효자동,12,10,,43.8937,1540-3,45111,34,,
901,"41,000",2017,2020,세내로,00291,00000,45111,00,0,3266039,효자동3가,1540,0003,45111,14200,1,힐스테이트 효자동,12,10,,84.0153,1540-3,45111,10,,
902,"31,500",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,10,45111-595,84.2326,1540-2,45111,18,,
903,"15,000",2013,2020,홍산로,00262,00000,45111,03,0,3266082,효자동3가,1531,0001,45111,14200,1,코아루성우아르데코,12,10,45111-568,49.97,1531-1,45111,9,21.01.02,O
904,"18,000",1999,2020,서곡로,00022,00000,45111,01,0,3266032,효자동3가,1483,0002,45111,14200,1,서곡두산,12,11,45111-125,84.9,1483-2,45111,16,,
905,"30,000",2018,2020,세내로,00303,00000,45111,00,0,3266039,효자동3가,1540,0001,45111,14200,1,서부신시가지 코아루 해피트리,12,11,,69.8356,1540-1,45111,27,,
906,"35,500",2017,2020,세내로,00291,00000,45111,00,0,3266039,효자동3가,1540,0003,45111,14200,1,힐스테이트 효자동,12,11,,84.0153,1540-3,45111,7,,
907,"36,900",2015,2020,홍산북로,00083,00000,45111,02,,3266083,효자동3가,1526,0002,45111,14200,1,코오롱 스카이타워,12,11,45111-602,84.1884,1526-2,45111,16,,
908,"41,000",2007,2020,유연로,00217,00000,45111,03,0,3266056,효자동3가,1524,0002,45111,14200,1,호반베르디움,12,11,45111-501,84.9164,1524-2,45111,12,,
909,"38,000",2007,2020,유연로,00217,00000,45111,03,0,3266056,효자동3가,1524,0002,45111,14200,1,호반베르디움,12,11,45111-501,84.968,1524-2,45111,1,,
910,"13,900",1999,2020,서곡로,00011,00000,45111,01,0,3266032,효자동3가,1473,0005,45111,14200,1,서곡대림,12,12,45111-124,59.93,1473-5,45111,17,,
911,"33,000",2018,2020,세내로,00303,00000,45111,00,0,3266039,효자동3가,1540,0001,45111,14200,1,서부신시가지 코아루 해피트리,12,12,,69.8356,1540-1,45111,22,,
912,"41,000",2017,2020,세내로,00291,00000,45111,00,0,3266039,효자동3가,1540,0003,45111,14200,1,힐스테이트 효자동,12,12,,84.0436,1540-3,45111,36,,
913,"32,800",2015,2020,홍산북로,00083,00000,45111,02,,3266083,효자동3가,1526,0002,45111,14200,1,코오롱 스카이타워,12,12,45111-602,84.1415,1526-2,45111,33,,
914,"40,000",2015,2020,홍산북로,00083,00000,45111,02,,3266083,효자동3가,1526,0002,45111,14200,1,코오롱 스카이타워,12,12,45111-602,84.1884,1526-2,45111,19,,
915,"30,300",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,12,45111-595,84.2326,1540-2,45111,32,,
916,"8,000",2001,2020,서곡로,00034,00000,45111,01,0,3266032,효자동3가,1483,0001,45111,14200,1,청솔,12,12,45111-201,54.78,1483-1,45111,10,,
917,"12,600",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,12,45111-200,59.89,1482-1,45111,7,,
918,"11,500",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,12,45111-200,59.89,1482-1,45111,14,,
919,"29,000",2018,2020,세내로,00303,00000,45111,00,0,3266039,효자동3가,1540,0001,45111,14200,1,서부신시가지 코아루 해피트리,12,13,,69.2913,1540-1,45111,16,,
920,"22,850",2017,2020,세내로,00291,00000,45111,00,0,3266039,효자동3가,1540,0003,45111,14200,1,힐스테이트 효자동,12,14,,43.8937,1540-3,45111,40,,
921,"30,880",2018,2020,세내로,00303,00000,45111,00,0,3266039,효자동3가,1540,0001,45111,14200,1,서부신시가지 코아루 해피트리,12,14,,69.8356,1540-1,45111,14,,
922,"18,900",1999,2020,서곡로,00022,00000,45111,01,0,3266032,효자동3가,1483,0002,45111,14200,1,서곡두산,12,15,45111-125,84.9,1483-2,45111,11,,
923,"30,500",2018,2020,세내로,00303,00000,45111,00,0,3266039,효자동3가,1540,0001,45111,14200,1,서부신시가지 코아루 해피트리,12,15,,69.2913,1540-1,45111,32,,
924,"13,000",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,17,45111-200,59.89,1482-1,45111,9,,
925,"15,900",2018,2020,세내로,00281,00000,45111,00,0,3266039,효자동3가,1542,0002,45111,14200,1,성우아르데코,12,17,,47.7866,1542-2,45111,11,,
926,"24,900",2018,2020,세내로,00303,00000,45111,00,0,3266039,효자동3가,1540,0001,45111,14200,1,서부신시가지 코아루 해피트리,12,17,,59.8307,1540-1,45111,26,,
927,"29,000",2018,2020,세내로,00303,00000,45111,00,0,3266039,효자동3가,1540,0001,45111,14200,1,서부신시가지 코아루 해피트리,12,17,,69.2913,1540-1,45111,9,,
928,"40,000",2017,2020,세내로,00291,00000,45111,00,0,3266039,효자동3가,1540,0003,45111,14200,1,힐스테이트 효자동,12,17,,84.0153,1540-3,45111,29,,
929,"31,800",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,17,45111-595,84.1803,1540-2,45111,30,,
930,"34,000",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,17,45111-595,84.2326,1540-2,45111,21,,
931,"28,000",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,17,45111-595,84.2326,1540-2,45111,20,,
932,"24,550",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,17,45111-595,84.1803,1540-2,45111,5,,
933,"8,400",2001,2020,서곡로,00034,00000,45111,01,0,3266032,효자동3가,1483,0001,45111,14200,1,청솔,12,17,45111-201,54.78,1483-1,45111,5,,
934,"8,000",2001,2020,서곡로,00034,00000,45111,01,0,3266032,효자동3가,1483,0001,45111,14200,1,청솔,12,17,45111-201,54.78,1483-1,45111,8,,
935,"8,900",2001,2020,서곡로,00034,00000,45111,01,0,3266032,효자동3가,1483,0001,45111,14200,1,청솔,12,17,45111-201,54.78,1483-1,45111,7,,
936,"8,500",2001,2020,서곡로,00034,00000,45111,01,0,3266032,효자동3가,1483,0001,45111,14200,1,청솔,12,17,45111-201,54.78,1483-1,45111,6,,
937,"12,400",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,20,45111-200,59.89,1482-1,45111,11,,
938,"12,000",1999,2020,서곡로,00011,00000,45111,01,0,3266032,효자동3가,1473,0005,45111,14200,1,서곡대림,12,23,45111-124,59.93,1473-5,45111,5,,
939,"15,500",2014,2020,홍산4길,00006,00000,45111,01,0,4640709,효자동3가,1528,0001,45111,14200,1,서부신시가지골든시티,12,23,45111-581,49.135,1528-1,45111,13,,
940,"10,500",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,23,45111-200,59.89,1482-1,45111,13,,
941,"15,000",1999,2020,세내로,00559,00000,45111,04,0,3266039,효자동3가,1473,0001,45111,14200,1,서곡엘지,12,24,45111-126,100.49,1473-1,45111,3,,
942,"30,000",2015,2020,세내로,00299,00000,45111,00,,3266039,효자동3가,1540,0002,45111,14200,1,신원아침도시펜트176,12,26,45111-595,84.2326,1540-2,45111,6,,
943,"28,900",2018,2020,세내로,00303,00000,45111,00,0,3266039,효자동3가,1540,0001,45111,14200,1,서부신시가지 코아루 해피트리,12,26,,69.2913,1540-1,45111,3,,
944,"13,000",2000,2020,서곡로,00008,00000,45111,01,0,3266032,효자동3가,1482,0001,45111,14200,1,서곡주공,12,29,45111-200,59.89,1482-1,45111,6,,
945,"42,500",2015,2020,홍산북로,00083,00000,45111,02,,3266083,효자동3가,1526,0002,45111,14200,1,코오롱 스카이타워,12,30,45111-602,84.1884,1526-2,45111,27,,
946,"41,000",2017,2020,세내로,00291,00000,45111,00,0,3266039,효자동3가,1540,0003,45111,14200,1,힐스테이트 효자동,12,31,,84.0153,1540-3,45111,31,,
947,"17,000",2018,2020,세내로,00281,00000,45111,00,0,3266039,효자동3가,1542,0002,45111,14200,1,성우아르데코,12,31,,47.6242,1542-2,45111,18,,
948,"27,300",2018,2020,세내로,00303,00000,45111,00,0,3266039,효자동3가,1540,0001,45111,14200,1,서부신시가지 코아루 해피트리,12,31,,59.8307,1540-1,45111,36,,
949,"3,500",1996,2020,내원당길,00047,00000,45111,01,0,4598067,대성동,0466,0001,45111,14300,1,대성참조은,12,16,45111-202,41.12,466-1,45111,3,,
