사업영역,사업영역명,코스트센터,코스트센터명,자산클래스,자산클래스명,자산번호,구자산번호,고정자산명,주요자산번호 텍스트,설비번호/차량번호,내용연수(년),수량,단위,취득일자,취득가 전기,취득가 증감,취득가 잔액,충당금 전기,충당금 증감,충당금 잔액,당기상각액,당월상각비,장부가액,상각한도,상각율
7500,의약 익산공장,J62346,익.의)의료(CLH1),1800,비품,180128934,170008048,보관함(추가),보관함(추가),,4,5.000,EA,2015-12-31,3136000,0,3136000,1913493,584678,2498171,584678,53153,637829,3136000,20.3
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168271,140006802,PFS Filling Machine,FL-PL-201(DBA TRR130 SV125),,4,1.000,EA,2015-09-30,2159874023,33500000,2193374023,1384257541,430841326,1815098867,430841326,39167393,378275156,2193374023,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168273,140006804,CLH 2 Line HVAC System,15390 CMH,,4,1.000,EA,2015-09-30,51166000,0,51166000,32892429,10050464,42942893,10050464,913678,8223107,51166000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168282,140006813,Clean Booth,1750*1950*650H,,4,1.000,EA,2015-09-30,16982000,0,16982000,10917000,3335750,14252750,3335750,303250,2729250,16982000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168283,140006814,Clean Booth,3170*5970*650H,,4,1.000,EA,2015-09-30,44944000,0,44944000,28892571,8828286,37720857,8828286,802572,7223143,44944000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168284,140006815,Clean Booth,3200*1350*650H,,4,1.000,EA,2015-09-30,18007000,0,18007000,11575929,3537089,15113018,3537089,321553,2893982,18007000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168285,140006816,Pass Through,1400*1000*2900H,,4,1.000,EA,2015-09-30,10906000,0,10906000,7011000,2142250,9153250,2142250,194750,1752750,10906000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168287,140006818,공정제어시스템,T5610 24 LED Monitor,,4,1.000,EA,2015-09-30,20422000,0,20422000,13128429,4011464,17139893,4011464,364678,3282107,20422000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168293,140006824,HEPA Box,HEPA Box,,4,20.000,EA,2015-09-30,9150000,0,9150000,5882142,1797321,7679463,1797321,163392,1470537,9150000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168297,140006828,CLH 2 Line 판넬 공사,CLH 2 Line 판넬 공사,,4,1.000,EA,2015-09-30,71296000,0,71296000,45833142,14004571,59837713,14004571,1273142,11458287,71296000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168298,140006829,CLH 2 Line 배관 공사,CLH 2 Line 배관 공사,,4,1.000,EA,2015-09-30,2907,0,2907,1869,38,1907,38,0,1000,2907,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168299,140006830,CLH 2 Line 계장 공사,CLH 2 Line 계장 공사,,4,1,SET,2015-09-30,30817000,0,30817000,19810929,6053339,25864268,6053339,550303,4952732,30817000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168300,140006831,CLH 2 Line 전기 공사,CLH 2 Line 전기 공사,,4,1,SET,2015-09-30,32720000,0,32720000,21034287,6427143,27461430,6427143,584286,5258570,32720000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168301,140006832,Spare Part 보관랙,6단 2700*600*2700H,,4,1,SET,2015-09-30,1932000,0,1932000,1242000,379500,1621500,379500,34500,310500,1932000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168304,140006835,Particle Counter,CI-750T,,4,1.000,EA,2015-09-30,10174000,0,10174000,6540429,1998464,8538893,1998464,181678,1635107,10174000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168305,140006836,Autoclave,980L Sliding Door Type,,4,1.000,EA,2015-09-30,120781353,0,120781353,77645157,23724909,101370066,23724909,2156810,19411287,120781353,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168306,140006837,CIP Pump,CIP Pump,,4,1.000,EA,2015-09-30,3536000,0,3536000,2273142,694571,2967713,694571,63142,568287,3536000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168308,140006839,Washing Tank,250L,,4,1.000,EA,2015-09-30,45676000,0,45676000,29363142,8972071,38335213,8972071,815642,7340787,45676000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168309,140006840,Extruder Tank,40L,,4,1.000,EA,2015-09-30,45237000,0,45237000,29080929,8885839,37966768,8885839,807803,7270232,45237000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168311,140006842,Heat Exchanger,U-tube TEMA BEU 70000kcal/20min,,4,1.000,EA,2015-09-30,9589000,0,9589000,6164358,1883554,8047912,1883554,171233,1541088,9589000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168312,140006843,Mixer,AJ3000C 자전&공정방식 2CupMX-PL-301,,4,1.000,EA,2015-09-30,34257000,0,34257000,22022358,6729054,28751412,6729054,611733,5505588,34257000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168313,140006844,Mixer,AJ3000C 자전&공정방식 2Cup MX-PL-302,,4,1.000,EA,2015-09-30,34257000,0,34257000,22022358,6729054,28751412,6729054,611733,5505588,34257000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168314,140006845,Balance(210g),XSE204V BN-PL-301,,4,1.000,EA,2015-09-30,6060000,0,6060000,3895713,1190357,5086070,1190357,108214,973930,6060000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168315,140006846,Balance(6100g),XS6002SV BN-PL-302,,4,1.000,EA,2015-09-30,4487000,0,4487000,2884500,881375,3765875,881375,80125,721125,4487000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168316,140006847,Balance(300kg),PUA579-CS300 BN-PL-303,,4,1.000,EA,2015-09-30,10028000,0,10028000,6446571,1969786,8416357,1969786,179072,1611643,10028000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168317,140006848,항온수조(Shaking Water Bath),37L BS21 LZ-PL-301,,4,1.000,EA,2015-09-30,3315000,0,3315000,2131071,651161,2782232,651161,59197,532768,3315000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168318,140006849,항온수조(Shaking Water Bath),37L BS21 LZ-PL-302,,4,1.000,EA,2015-09-30,3315000,0,3315000,2131071,651161,2782232,651161,59197,532768,3315000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168320,140006851,Easy Chicken Slicer,N/A,,4,1.000,EA,2015-09-30,355000,0,355000,228213,69732,297945,69732,6339,57055,355000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168321,140006852,토슬러,W500*D290*H350,,4,1.000,EA,2015-09-30,1141000,0,1141000,733500,224125,957625,224125,20375,183375,1141000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168322,140006853,Feeding Pump,144L/h,,4,1.000,EA,2015-09-30,2047283,0,2047283,1316112,402145,1718257,402145,36559,329026,2047283,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168323,140006854,NaOH Tank,100L PE,,4,1.000,EA,2015-09-30,80000,0,80000,51429,15714,67143,15714,1428,12857,80000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168324,140006855,UPS System,SJP-10100 10KVA 16Cell,,4,1.000,EA,2015-09-30,2591000,0,2591000,1665642,508946,2174588,508946,46267,416412,2591000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168327,140006858,Filter Housing,T-Type 7-Code STS316L,,4,1.000,EA,2015-09-30,260000,0,260000,167142,51071,218213,51071,4642,41787,260000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168328,140006859,Filter Housing,T-Type 7-Code STS316L,,4,1.000,EA,2015-09-30,260000,0,260000,167142,51071,218213,51071,4642,41787,260000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168329,140006860,Filter Housing,Millidisk-40 Housing,,4,1.000,EA,2015-09-30,685000,0,685000,440358,134554,574912,134554,12233,110088,685000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168330,140006861,Filter Housing,C-Type 7-Code STS316L,,4,1.000,EA,2015-09-30,355000,0,355000,228213,69732,297945,69732,6339,57055,355000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168331,140006862,Diaphragm Pump,MZ2C NT,,4,1.000,EA,2015-09-30,1651000,0,1651000,1061358,324304,1385662,324304,29483,265338,1651000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168335,140006866,CLH 2 Line Duct 공사,CLH 2 Line Duct 공사,,4,1.000,EA,2015-09-30,101748000,0,101748000,65409429,19986214,85395643,19986214,1816928,16352357,101748000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140168380,140006911,조분쇄기,ML-PL-201,,4,1.000,EA,2015-12-31,7020000,0,7020000,4283391,1308814,5592205,1308814,118983,1427795,7020000,20.3
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172861,,Terminal Sterilizer,AC-PL-401,,6,1.000,EA,2018-05-31,994692246,0,994692246,274358957,151966871,426325828,151966871,13815170,568366418,994692246,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172862,,Filling Tank,80L / TK-PL-125,,6,1.000,EA,2018-05-31,143490640,0,143490640,39858511,21922181,61780692,21922181,1992925,81709948,143490640,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172863,,Filling Tank,80L / TK-PL-126,,6,1.000,EA,2018-05-31,43182870,0,43182870,11995242,6597383,18592625,6597383,599762,24590245,43182870,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172864,,Buffer Tank,400L/TK-PL-401,,6,1.000,EA,2018-05-31,87298665,0,87298665,24249630,13337296,37586926,13337296,1212481,49711739,87298665,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172865,,Washing Tank,400L/TK-PL-402,,6,1.000,EA,2018-05-31,73909618,0,73909618,20530450,11291747,31822197,11291747,1026522,42087421,73909618,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172866,,Extruder Tank,80L/TK-PL-407,,6,1.000,EA,2018-05-31,40759110,0,40759110,11321975,6227086,17549061,6227086,566098,23210049,40759110,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172870,,Filling Tank,20L/TK-PL-127,,6,1.000,EA,2018-05-31,40372724,0,40372724,11214645,6168055,17382700,6168055,560732,22990024,40372724,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172871,,크린부스,3350*2700*650H/BH-PL-208,,6,1.000,EA,2018-05-31,32298180,0,32298180,8971717,4934444,13906161,4934444,448586,18392019,32298180,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172874,,조분쇄기,ML-PL-401,,6,1.000,EA,2018-05-31,14333578,0,14333578,3981550,2189852,6171402,2189852,199077,8162176,14333578,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172875,,건조감량기,LZ-PL-308,,6,1.000,EA,2018-05-31,10064219,0,10064219,2795617,1537589,4333206,1537589,139781,5731013,10064219,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172876,,열처리 탱크,80L/TK-PL-409,,6,1.000,EA,2018-05-31,193775325,0,193775325,53826480,29604564,83431044,29604564,2691324,110344281,193775325,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172877,,탱크용리프트(TK-PL-409),TK-PL-409,,6,1.000,EA,2018-05-31,28612272,0,28612272,7947853,4371319,12319172,4371319,397392,16293100,28612272,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172878,,탱크용리프트(TK-PL-125),TK-PL-125,,6,1.000,EA,2018-05-31,28612271,0,28612271,7947853,4371319,12319172,4371319,397392,16293099,28612271,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172880,,Air Sampler,LZ-Pl-222,,6,1.000,EA,2018-05-31,7160357,0,7160357,1988988,1093943,3082931,1093943,99449,4077426,7160357,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172881,,Air Sampler,LZ-Pl-223,,6,1.000,EA,2018-05-31,7160356,0,7160356,1988988,1093943,3082931,1093943,99449,4077425,7160356,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172882,,Mixer,0~700rpm 5~45도/MX-PL-401,,6,1.000,EA,2018-05-31,45722847,0,45722847,12700791,6985435,19686226,6985435,635040,26036621,45722847,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172883,,Mixer,0~700rpm 5~45도/MX-PL-402,,6,1.000,EA,2018-05-31,45722847,0,45722847,12700791,6985435,19686226,6985435,635040,26036621,45722847,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172884,,Water Bath,220V/LZ-PL-401,,6,1.000,EA,2018-05-31,6564660,0,6564660,1823517,1002934,2826451,1002934,91176,3738209,6564660,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172885,,Water Bath,220V/LZ-PL-402,,6,1.000,EA,2018-05-31,6564660,0,6564660,1823517,1002934,2826451,1002934,91176,3738209,6564660,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172886,,Balance,BN-PL-209,,6,1.000,EA,2018-05-31,6581855,0,6581855,1828293,1005561,2833854,1005561,91414,3748001,6581855,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172888,,Diaphragm Pump,MD-4C NT,,6,1.000,EA,2018-05-31,4334072,0,4334072,1203909,662150,1866059,662150,60196,2468013,4334072,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172895,,Diaphragm Valve,1S 2-way,,6,1.000,EA,2018-05-31,1921589,0,1921589,533775,293576,827351,293576,26689,1094238,1921589,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140172896,,Tendom Valve,1.5S x 0.5S,,6,7.000,EA,2018-05-31,5592837,0,5592837,1553566,854461,2408027,854461,77678,3184810,5592837,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140173424,,Vibro-separator,HA원료 Lump분리용 Vibro-separator,,6,1.000,EA,2018-05-31,9398000,0,9398000,2610555,1435806,4046361,1435806,130528,5351639,9398000,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140173425,,Load Cell,Load Cell,,6,1.000,EA,2018-09-30,8718667,0,8718667,1937481,1332019,3269500,1332019,121093,5449167,8718667,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140173747,,Water Bath,LZ-PL-224,,6,1.000,EA,2018-05-31,6564670,0,6564670,1823520,1002936,2826456,1002936,91176,3738214,6564670,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1415,기계장치-화학전지광6,140173848,,Mixer,.MX-PL-202,,6,1.000,EA,2018-05-31,45722847,0,45722847,12700791,6985435,19686226,6985435,635040,26036621,45722847,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1430,기계장치-생과(의약),140176606,,HA원말용기 수동봉합기,HA원말용기 수동봉합기,,6,1.000,EA,2018-11-30,5752000,0,5752000,1118445,878778,1997223,878778,79889,3754777,5752000,16.6
7500,의약 익산공장,J62347,익.의)의료(CLH2),1600,공구기구-일반,160070544,160004484,Rheometer,MCR302 LZ-PL-305,,4,1.000,EA,2015-09-30,44887000,0,44887000,28855929,8817089,37673018,8817089,801553,7213982,44887000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1600,공구기구-일반,160070545,160004485,pH&Conductivity Meter,S470 LZ-PL-304,,4,1.000,EA,2015-09-30,3099000,0,3099000,1992213,608732,2600945,608732,55339,498055,3099000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1600,공구기구-일반,160070546,160004486,pH Meter,S220 LZ-PL-303,,4,1.000,EA,2015-09-30,1347000,0,1347000,865929,264589,1130518,264589,24053,216482,1347000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1800,비품,180128878,170007990,CLH2 항온수조 적재랙,950W*420L*1200H,,4,1.000,EA,2015-09-30,629000,0,629000,404358,123554,527912,123554,11233,101088,629000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1800,비품,180128879,170007991,CLH2 싱크대,2050W*750L*900H,,4,1.000,EA,2015-09-30,785000,0,785000,504642,154196,658838,154196,14017,126162,785000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1800,비품,180128881,170007993,Movable Table,N/A,,4,2.000,EA,2015-09-30,785000,0,785000,504642,154196,658838,154196,14017,126162,785000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1800,비품,180128882,170007994,무균복 보관함,N/A,,4,1.000,EA,2015-09-30,394000,0,394000,253287,77393,330680,77393,7036,63320,394000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1800,비품,180128883,170007995,점검용 계단,N/A,,4,1.000,EA,2015-09-30,316000,0,316000,203142,62071,265213,62071,5642,50787,316000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1800,비품,180128884,170007996,Fixed Table,N/A,,4,4.000,EA,2015-09-30,1576000,0,1576000,1013142,309571,1322713,309571,28142,253287,1576000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1800,비품,180128885,170007997,신발장,N/A,,4,3.000,EA,2015-09-30,1177000,0,1177000,756642,231196,987838,231196,21017,189162,1177000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1800,비품,180128886,170007998,전화기 받침대,N/A,,4,2.000,EA,2015-09-30,785000,0,785000,504642,154196,658838,154196,14017,126162,785000,21.4
7500,의약 익산공장,J62347,익.의)의료(CLH2),1800,비품,180129061,170008180,비이커류약스푼트레이,비이커류약스푼트레이,,5,1.000,EA,2016-03-31,2003000,0,2003000,1163031,355371,1518402,355371,32306,484598,2003000,19.3
7500,의약 익산공장,J62351,익.의)SR공통실,1300,구축물,130007363,130000099,닥트 설비(SR-hGH),N/A,,11,1.000,EA,2003-08-21,80240000,0,80240000,20781582,6349928,27131510,6349928,577266,53108490,80240000,8.6
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163244,140000542,MCC Panel(Mixing Tank용),PL-SR-001,,1,0.000,EA,2003-01-30,12000,-12000,0,11000,-11000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163245,140000543,MCC Panel(전기),PL-SR-002,,1,0.000,EA,2003-01-30,12000,-12000,0,11000,-11000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163250,140000549,ULTRA FILTRATION UNIT(MSP007765Millipore),UF-SH-107,,1,1.000,EA,2003-08-21,600000,0,600000,599000,0,599000,0,0,1000,600000,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163251,140000550,Autoclave(일성),AC-SH-100,,1,0.000,EA,2003-08-21,1500000,-1500000,0,1499000,-1499000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163252,140000551,Hot Air Sterilizer,HE-SH-100,,1,0.000,EA,2003-08-21,534000,-534000,0,533000,-533000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163253,140000552,WFI COOLER 1(V268),HE-SH-121,,1,0.000,EA,2003-08-21,183000,-183000,0,182000,-182000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163254,140000553,WFI COOLER 2(V268),HE-SH-122,,1,0.000,EA,2003-08-21,183000,-183000,0,182000,-182000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163259,140000558,CIP Unit(1024),SK-SH-101,,1,0.000,EA,2003-08-21,1910000,-1910000,0,1909000,-1909000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163260,140000560,LECITHIN TANK 1(태방),TK-SH-101,,1,0.000,EA,2003-08-21,387000,-387000,0,386000,-386000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163261,140000561,LECITHIN TANK 2(태방),TK-SH-102,,1,0.000,EA,2003-08-21,82000,-82000,0,81000,-81000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163263,140000564,RECEIVING TANK 1(태방),TK-SH-108,,1,0.000,EA,2003-08-21,70000,-70000,0,69000,-69000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163264,140000566,WFI WEIGHING VESSEL(태방),TK-SH-110,,1,0.000,EA,2003-08-21,75000,-75000,0,74000,-74000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163265,140000568,LECITHIN TANK1 VENT FILTER,FT-SH-101,,1,0.000,EA,2003-08-21,4000,-4000,0,3000,-3000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163266,140000569,LECITHIN TANK2 VENT FILTER,FT-SH-102,,1,0.000,EA,2003-08-21,4000,-4000,0,3000,-3000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163267,140000574,MIXING TANK VENT FILTER,FT-SH-111,,1,0.000,EA,2003-08-21,4000,-4000,0,3000,-3000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140163269,140000576,Unit Heater(RBC30),UH-SH-111,,1,0.000,EA,2003-08-21,16000,-16000,0,15000,-15000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140165037,140003093,Clean Booth,BH-SH-104,,1,0.000,EA,2000-01-03,247000,-247000,0,246000,-246000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140165130,140003227,수분측정기(Karl Fisher),-,,1,0,SET,2005-12-31,57000,-57000,0,56000,-56000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140165378,140003659,Balance(저울),BN-SH-105,,1,0,SET,2007-11-30,31000,-31000,0,30000,-30000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140165435,140003729,Clean Booth(크린부스),BH-SH-106,,1,0.000,EA,2007-12-31,809000,-809000,0,808000,-808000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140165440,140003734,Filter Housing(5 필터하우징),FT-SH-116,,1,0,SET,2007-12-31,7000,-7000,0,6000,-6000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140165441,140003736,Filter Housing(10 필터하우징),FT-SH-113,,1,0,SET,2007-12-31,9000,-9000,0,8000,-8000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140165442,140003737,Filter Housing(10 필터하우징),FT-SH-114,,1,0,SET,2007-12-31,6000,-6000,0,5000,-5000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140166075,140004507,Conveyor(컨베이어),CV-SH-101,,1,0.000,EA,2010-09-30,784000,-784000,0,783000,-783000,0,0,0,0,0,100.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140168468,140006999,무균실 전자 제조기록 시스템,무균실 전자 제조기록 시스템,,5,1,SET,2016-01-31,237437000,0,237437000,142462200,43530117,185992317,43530117,3957284,51444683,237437000,20.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140168469,140007000,무균실 입퇴실 기록관리 시스템,무균실 입퇴실 기록관리 시스템,,5,1,SET,2016-01-31,22149000,0,22149000,13289400,4060650,17350050,4060650,369150,4798950,22149000,20.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140168518,140007050,MICROFLUIDIZER(M-110Y),MF-SH-101,,5,1.000,EA,2016-01-31,15605000,0,15605000,9363000,2860917,12223917,2860917,260084,3381083,15605000,20.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140168546,140007078,배관설비(SR-hGH),배관설비(SR-hGH),,5,0.000,EA,2016-01-31,1000,-1000,0,600,-600,0,167,0,0,0,20.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140168547,140007079,배관설비(SR-hGH),배관설비(SR-hGH),,5,0.000,EA,2016-01-31,1000,-1000,0,600,-600,0,167,0,0,0,20.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140168549,140007081,배관설비(SR-hGH),배관설비(SR-hGH),,5,0.000,EA,2016-01-31,1000,-1000,0,600,-600,0,167,0,0,0,20.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140168550,140007082,배관설비(SR-hGH),배관설비(SR-hGH),,5,0.000,EA,2016-01-31,1000,-1000,0,600,-600,0,167,0,0,0,20.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140168552,140007084,배관설비(SR-hGH),배관설비(SR-hGH),,5,0.000,EA,2016-01-31,1000,-1000,0,600,-600,0,167,0,0,0,20.0
7500,의약 익산공장,J62351,익.의)SR공통실,1415,기계장치-화학전지광6,140168554,140007086,배관설비(SR-hGH),배관설비(SR-hGH),,5,0.000,EA,2016-01-31,1000,-1000,0,600,-600,0,167,0,0,0,20.0
