자산번호,세부자산코드,담당부서,자산명,CCTR코드,CCTR명,사업영역 코드,사업영역명,자산클래스코드,자산클래스명,자산정보텍스트,상세위치,외주처(협력업체)코드,외주처(협력업체)명,외주처(협력업체)비고,제각/매각/폐기,실사관리여부,실사관리여부,매각/폐기에 의한 실사관리 제외,실사관리 제외 담당자,실사관리제외 사유,TAG발행일,최근실사일,TAG발행수,TAG발행 초기화수,자산상태코드,자산상태,자산단위,취득일,취득가,장부가,자본화일,당월상가액,비고,등록자,등록일시,최종수정자,최종수정일시,사업장코드,자산사용여부,TAG발행여부,사진번호,미완료사유코드,미완료사유,최근실사자,보세구분,실사용자
140164934,140164934-0001,원제생산팀,100L Bioreactor System,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FE-CEF-202,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,136550667,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.493,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164935,140164935-0001,원제생산팀,1000L Bioreactor System,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FE-CEF-203,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,139223667,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.5,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164936,140164936-0001,원제생산팀,Cultivation CIP System,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,CP-CE-201,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,5280000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.503,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164937,140164937-0001,원제생산팀,Column Controller1,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,CC-CE-201,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,7373000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.51,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164939,140164939-0001,원제생산팀,Centrifuge(westfalia),J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,CF-CE-201,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,8415000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.513,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164940,140164940-0001,원제생산팀,Ultrafiltration Unit1,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,UF-CE-201,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,2717000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.52,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164941,140164941-0001,원제생산팀,RED Column,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,CL-CE-202,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,257000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.523,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164943,140164943-0001,원제생산팀,GP Column,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,CL-CE-204,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,257000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.53,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164944,140164944-0001,원제생산팀,GP Column,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,CL-CE-205,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,257000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.533,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164945,140164945-0001,원제생산팀,GP Column,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,CL-CE-206,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,257000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.537,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164946,140164946-0001,원제생산팀,Column Controller2,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,CC-CE-202,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,2002000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.543,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164947,140164947-0001,원제생산팀,RP Column,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,CL-CE-203,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,251000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.547,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164948,140164948-0001,원제생산팀,Base Tank,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,TK-CE-201,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,179000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.553,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164949,140164949-0001,원제생산팀,150L Media Prep. Tank,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,TK-CE-202,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,592000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.557,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164950,140164950-0001,원제생산팀,800L Media Prep. Tank,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,TK-CE-203,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,740000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.56,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164951,140164951-0001,원제생산팀,Harvest Tank,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,TK-CE-204,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,651000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.567,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164952,140164952-0001,원제생산팀,Supernatant Tank,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,TK-CE-205,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,342000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.57,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164953,140164953-0001,원제생산팀,Buffer Prep. Tank,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,TK-CE-211,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,656000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.577,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164954,140164954-0001,원제생산팀,WFI Tank,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,TK-CE-212,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,217000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.58,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164956,140164956-0001,원제생산팀,Tank[TK-CE-214],J62542,익.의)EPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,EPO 원액라인,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,122000,1000,20050331,0,,SYSTEM,2021-05-27 14:17:12.067,SYSTEM,2021-09-18 03:16:05.047,WP_IKSAN,Y,Y,,N,,,,
140164960,140164960-0001,원제생산팀,0.1N NaOH Tank,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,TK-CE-219,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,555000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.587,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164965,140164965-0001,원제생산팀,PBS Tank,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,TK-CE-244,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,143000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.593,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164966,140164966-0001,원제생산팀,Base Tank Vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-201,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,4000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.6,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164967,140164967-0001,원제생산팀,150L Media Prep. Tank Vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-202,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,4000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.603,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164968,140164968-0001,원제생산팀,800L Media Prep. Tank Vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-203,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,5000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.61,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164969,140164969-0001,원제생산팀,Harvest Tank vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-204,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,5000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.613,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164970,140164970-0001,원제생산팀,Supernatant Tank vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-205,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,5000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.62,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164971,140164971-0001,원제생산팀,UF3 Feed Tank vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-206,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,4000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.623,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164972,140164972-0001,원제생산팀,150L Media Prep. Tank Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-207,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,12000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.627,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164973,140164973-0001,원제생산팀,800L Media Prep. Tank Filter2,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-208A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,17000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.633,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164974,140164974-0001,원제생산팀,800L Media Prep. Tank Filter3,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-208B,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,17000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.637,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164976,140164976-0001,원제생산팀,Micro Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-210,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,12000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.643,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164977,140164977-0001,원제생산팀,Buffer Prep. Tank Vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-211,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,4000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.647,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164978,140164978-0001,원제생산팀,WFI Tank Vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-212,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,4000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.65,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164980,140164980-0001,원제생산팀,Acetate Tank Vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-214,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,4000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.657,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164981,140164981-0001,원제생산팀,2M NaCl Tank Vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-215,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,4000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.66,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164982,140164982-0001,원제생산팀,Urea Tank Vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-216,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,4000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.667,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164984,140164984-0001,원제생산팀,0.1N NaOH Tank Vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-219,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,4000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.67,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164985,140164985-0001,원제생산팀,Centrifuge Vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-221,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,4000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.677,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164987,140164987-0001,원제생산팀,PBS Tank Vent Filter,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,FT-CE-244,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,4000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.68,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164989,140164989-0001,원제생산팀,WFI Cooler6,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,HE-CE-203,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,159000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.687,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164991,140164991-0001,원제생산팀,MBEPO 배관 설비,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,1000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.69,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164995,140164995-0001,원제생산팀,Clean Booth4,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,BH-CE-201,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,172000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.693,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140164998,140164998-0001,원제생산팀,Pass Box1,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,PB-CE-201,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,11000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.7,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165002,140165002-0001,원제생산팀,CIP Return Pump,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,PU-CE-201,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,150000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.72,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165003,140165003-0001,원제생산팀,CIP Return Pump2,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,PU-CE-204,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,150000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.723,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165004,140165004-0001,원제생산팀,CIP Pump,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,PU-CE-206,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,150000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.73,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165005,140165005-0001,원제생산팀,CIP Heater,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,HE-CE-208,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,63000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.733,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165006,140165006-0001,원제생산팀,PW Press Pump,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,PU-CE-211,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,7000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.737,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165007,140165007-0001,원제생산팀,Bio Safety Cabinet,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,CB-CE-201,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,180000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.743,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165008,140165008-0001,공무팀,배관설비(식당) (공무팀),J62001,익.공)생명과학공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,1000,1000,20050430,0,,SYSTEM,2021-05-27 14:15:35.02,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165009,140165009-0001,공무팀,식당 Main 분전반 (공무팀),J62001,익.공)생명과학공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,PL-Z-300,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,76000,1000,20050430,0,,SYSTEM,2021-05-27 14:15:35.023,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165010,140165010-0001,원제생산팀,UPS(UX-210T),J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,-,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,32000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.747,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165011,140165011-0001,원제생산팀,pH Meter(bench-top),J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,LZ-CE-201,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,28000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.753,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165012,140165012-0001,원제생산팀,pH Meter(bench-top),J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,LZ-CE-202,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,28000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.757,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165014,140165014-0001,원제생산팀,Balance(150kg),J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,BN-CE-202,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,38000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.763,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165016,140165016-0001,부스틴생산팀,3K 발효 Control System,J62822,익동bST발효실,7600,부스틴 익산공장,1400,기계장치-화학장치10,FE-AV-001,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,13785000,1000,20050331,0,,SYSTEM,2021-05-27 14:17:12.07,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165017,140165017-0001,원제생산팀,MBEPO 계장 설비,J62543,익.의)BEPO벌크생산실,7500,의약 익산공장,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050331,5665000,1000,20050331,0,,SYSTEM,2021-05-27 14:16:24.767,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140165018,140165018-0001,환경안전팀,수전실 PANEL,J62008,익.공)환경안전_수질,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,HV-Z-004,,,,,,Y,발행,,,,,,1,1,ST4001,정상(사용중),SET,20050430,371800,200,20050430,0,,SYSTEM,2021-05-27 14:15:35.027,adminIksan,2021-10-06 15:17:08.103,WP_IKSAN,Y,,,N,,,,
140165018,140165018-0002,환경안전팀,수전실 PANEL,J62008,익.공)환경안전_수질,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,HV-Z-004,,,,,,Y,발행,,,,,,1,1,ST4001,정상(사용중),SET,20050430,371800,200,20050430,0,,SYSTEM,2021-05-27 14:15:35.03,adminIksan,2021-10-06 15:17:08.103,WP_IKSAN,Y,,,N,,,,
140165018,140165018-0003,환경안전팀,수전실 PANEL,J62008,익.공)환경안전_수질,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,HV-Z-004,,,,,,Y,발행,,,,,,1,1,ST4001,정상(사용중),SET,20050430,371800,200,20050430,0,,SYSTEM,2021-05-27 14:15:35.03,adminIksan,2021-10-06 15:17:08.103,WP_IKSAN,Y,,,N,,,,
140165018,140165018-0004,환경안전팀,수전실 PANEL,J62008,익.공)환경안전_수질,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,HV-Z-004,,,,,,Y,발행,,,,,,1,1,ST4001,정상(사용중),SET,20050430,371800,200,20050430,0,,SYSTEM,2021-05-27 14:15:35.03,adminIksan,2021-10-06 15:17:08.107,WP_IKSAN,Y,,,N,,,,
140165018,140165018-0005,환경안전팀,수전실 PANEL,J62008,익.공)환경안전_수질,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,HV-Z-004,,,,,,Y,발행,,,,,,1,1,ST4001,정상(사용중),SET,20050430,371800,200,20050430,0,,SYSTEM,2021-05-27 14:15:35.03,adminIksan,2021-10-06 15:17:08.107,WP_IKSAN,Y,,,N,,,,
140165019,140165019-0001,환경안전팀,폐수처리장 배관설비,J62008,익.공)환경안전_수질,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,1,1,ST4001,정상(사용중),SET,20050430,1000,1000,20050430,0,,SYSTEM,2021-05-27 14:15:35.033,adminIksan,2021-10-06 15:17:08.107,WP_IKSAN,Y,,,N,,,,
140165020,140165020-0001,환경안전팀,PCF Filter,J62008,익.공)환경안전_수질,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,-,,,,,,Y,발행,,,,,,1,1,ST4001,정상(사용중),SET,20050430,258000,1000,20050430,0,,SYSTEM,2021-05-27 14:15:35.04,adminIksan,2021-10-06 15:17:08.107,WP_IKSAN,Y,,,N,,,,
140165021,140165021-0001,환경안전팀,Pump(자흡식),J62008,익.공)환경안전_수질,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,-,,,,,,Y,발행,,,,,,1,1,ST4001,정상(사용중),SET,20050430,29000,1000,20050430,0,,SYSTEM,2021-05-27 14:15:35.043,adminIksan,2021-10-06 15:17:08.11,WP_IKSAN,Y,,,N,,,,
140165022,140165022-0001,환경안전팀,Pump,J62008,익.공)환경안전_수질,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,-,,,,,,Y,발행,,,,,,1,1,ST4001,정상(사용중),SET,20050430,14000,1000,20050430,0,,SYSTEM,2021-05-27 14:15:35.05,adminIksan,2021-10-06 15:17:08.11,WP_IKSAN,Y,,,N,,,,
140165023,140165023-0001,환경안전팀,Pump,J62008,익.공)환경안전_수질,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,-,,,,,,Y,발행,,,,,,1,1,ST4001,정상(사용중),SET,20050430,14000,1000,20050430,0,,SYSTEM,2021-05-27 14:15:35.053,adminIksan,2021-10-06 15:17:08.11,WP_IKSAN,Y,,,N,,,,
140165025,140165025-0001,원제생산팀,Masterflex Pump1,J62544,익.의)rhFSH 벌,7500,의약 익산공장,1415,기계장치-화학전지광6,PU-FS-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),SET,20050430,24000,1000,20050430,0,,SYSTEM,2021-05-27 14:16:24.773,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
