Year,Month,Code,Name,Unit,Finished,Substance_1,Substance_2,Complex,QC,Supporting
19,9,302450,필터(SLK7002PFRP)(스팀필터),EA,,,,,,
19,9,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,,,,,,
19,9,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,,,,,,
19,9,302453,필터(CTGB71TP3)(스팀필터),EA,,1,,,,
19,9,302481,구연산무수(99.5%이상),kg,,,,,,
19,9,302520,PFA Tubing(EW-06371-04),EA,,,,,,
19,9,302521,PFA Tubing(RZ-06375-02),EA,3,,1,,,
19,9,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,4,,,,,
19,9,302572,Millex-FG Filter(MTGR85000),EA,,,,,,
19,9,302573,C-Flex Tubing(072-313-3),EA,,,,,,
19,9,302620,CTGR75S01 Millipore Filter,EA,,,,,,
19,9,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
19,9,302622,CTGB72TP3 Millipore Filter,EA,,,,,,
19,9,302623,AB05PFR7PVH4 Pall Filter,EA,,,,,,
19,9,302690,액체 세제 (액츠 무진복 세탁용),EA,,0,0,0,,
19,9,302774,Aervent 20' Cartridge Filter CTGR72TP1,EA,,,,,,
19,9,302780,H2O2 for HPV,EA,,,,,,
19,9,302880,Sartfluor GA,EA,,,,,,
19,9,302881,Sartfluor junior,EA,,,,,,
19,9,302882,SP Sephadex C50 자가,g,,,,,,
19,9,303090,테크세제,EA,,,1,,,
19,9,302841,72B/A4 Clean paper,EA,1,,,,,
19,9,200522,화이버 드럼,EA,,,,8,,
19,9,106602,보위딕 테스트 팩(Terragene),EA,140,2,0,,0,
19,9,302255,필터 (PFY2UY300J),EA,,,,,,
19,9,302571,Sartofluor Filter(5185307T8),EA,,,,,,
19,9,302151,Sartoclean CA 20',EA,,,,,,
19,9,302257,필터 (PFY1J012J),EA,,,,,,
19,9,302914,Sterile Filter(KA3EKVP10.2um),EA,,,,,,3
19,9,300953,킴텍스(50×70×1),EA,200,,,,,
19,9,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
19,9,302254,필터 (MBS1002RJH2),EA,,,,,,
19,9,103638,밀리팩200(MPGL2GCL3),EA,2,1,0,,,
19,9,102141,SARTOBRAN P 10' Filter,EA,,,,,,
19,9,100351,Filter SARTOPURE PP2,EA,,,7,,,
19,9,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,9,,7,,0,
19,9,303034,Decon-cycle (Disinfectant)472mL 자가,EA,28,8,2,,0,
19,9,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,12,2,,,,
19,9,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,38,5,8,,,
19,9,303036,70% IPA 472mL 자가,EA,186,44,12,,12,24
19,9,303060,70% IPA Gallon size 자가,EA,4,,,,,
19,9,303033,5% Decon-spore (Sporicide)472mL 자가,EA,53,,,,,
19,9,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,0,,,,,
19,9,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
19,9,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
19,9,303080,70% IPA Dispenser용(자동분무기용),EA,8,6,,,0,1
19,9,102990,Filter Unit 1L 자가(Bottle top),EA,20,,10,,,6
19,10,100130,디메티콘 유제 35% 자가,g,,,,,,
19,10,105521,TSB(Non animal origin) 자가,BT,,,,,,
19,10,105944,20L Glass bottle(screw),EA,,,,,,
19,10,105996,멸균백1200*1200mm,EA,,,,,,
19,10,105998,멸균백400*500mm,EA,400,100,200,,,
19,10,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,,3,,,,
19,10,300006,퐁퐁,EA,3,,,,,
19,10,300009,Sartofluor GA 10',EA,,,4,,1,
19,10,300010,Sartofluor GA 20',EA,,,,,,
19,10,300011,Sartofluor Mini,EA,,,,,,
19,10,302000,수산화나트륨(퀴놀론1KG),kg,22,,,21.959,,
19,10,302060,AGP Solution Kit,EA,,,5,,,
19,10,302101,5mL PC Validation Vial,EA,,,,,500,
19,10,302102,Autoclave Indicator. Sigmaware,EA,,1,,,,
19,10,302103,Hi Temperature Indicator(Shamrock)(건열),EA,,,,,,
19,10,302104,Chemical Indicator 1250 (3M),EA,,,,,,
19,10,302109,락스 (럭키),EA,,2,2,,,1
19,10,302122,염화나트륨(수지 재생용) 자가,kg,,,,,,
19,10,302123,펌프 튜빙(Masterflex L/S 16),EA,4,,,,,
19,10,302124,펌프 튜빙(Masterflex L/S 17),EA,,,3,,,
19,10,302125,펌프 튜빙(Masterflex L/S 18),EA,,,,,,
19,10,302126,펌프 튜빙(Masterflex L/S 24),EA,,3,2,,,
19,10,302127,펌프 튜빙(Masterflex I/P 73),EA,,,,,,
19,10,302128,펌프 튜빙(Masterflex I/P 82),EA,,,,,,
19,10,302143,Endotoxin Indicator(Endosafe) 자가,EA,,,,,,
19,10,302161,Durapore 필터(SCGVU11RE),EA,,,,,,
19,10,302170,아세톤 자가,mL ,,,6000,,,
19,10,302171,Optiseal 필터(LAGR04TP6),EA,6,,,,,
19,10,302210,펌프 튜빙(NALGENE 8060-0200),EA,2,,1,,,
19,10,302212,펌프 튜빙(NALGENE 8060-0100),EA,1,,,,,
19,10,302213,펌프 튜빙(NALGENE 8060-0060),EA,1,,,,,
19,10,302214,펌프 튜빙(NALGENE 8060-0040),EA,,,,,,
19,10,302250,필터 (PUY2UY300H),EA,,,,,,
19,10,302251,필터 (PUY2UY100H),EA,,,,,,
19,10,302256,필터 (PUY1UY400J),EA,,,,,,
19,10,302259,필터 (AB1PFA7PVH4),EA,,,,,,
19,10,302260,필터 (AB3NFZ7PH4),EA,,,,,,
19,10,302341,펌프 튜빙(Masterflex L/S 25),EA,,,,,,
19,10,302450,필터(SLK7002PFRP)(스팀필터),EA,,,,,,
19,10,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,,,,,,
19,10,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,,,,,,
19,10,302453,필터(CTGB71TP3)(스팀필터),EA,,1,,,,
19,10,302481,구연산무수(99.5%이상),kg,,,,,,
19,10,302520,PFA Tubing(EW-06371-04),EA,,,,,,
19,10,302521,PFA Tubing(RZ-06375-02),EA,,,,,,
19,10,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,1,,,,,
19,10,302572,Millex-FG Filter(MTGR85000),EA,2,,,,,
19,10,302573,C-Flex Tubing(072-313-3),EA,,,,,,
19,10,302620,CTGR75S01 Millipore Filter,EA,,,,,,
19,10,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
19,10,302622,CTGB72TP3 Millipore Filter,EA,,,,,,
19,10,302623,AB05PFR7PVH4 Pall Filter,EA,,,,,,
19,10,302690,액체 세제 (액츠 무진복 세탁용),EA,,3,5,,,
19,10,302774,Aervent 20' Cartridge Filter CTGR72TP1,EA,,,,,,
19,10,302780,H2O2 for HPV,EA,,,,,,
19,10,302880,Sartfluor GA,EA,,,6,,,
19,10,302881,Sartfluor junior,EA,,,,,,
19,10,302882,SP Sephadex C50 자가,g,,,,,,
19,10,303090,테크세제,EA,,,,,,
19,10,302841,72B/A4 Clean paper,EA,1000,,,,,
19,10,200522,화이버 드럼,EA,,,,18,,
19,10,106602,보위딕 테스트 팩(Terragene),EA,,2,3,,,
19,10,302255,필터 (PFY2UY300J),EA,,,,,,
19,10,302571,Sartofluor Filter(5185307T8),EA,1,,,,,
19,10,302151,Sartoclean CA 20',EA,,,,,,
19,10,302257,필터 (PFY1J012J),EA,,,,,,
19,10,302914,Sterile Filter(KA3EKVP10.2um),EA,,,,,,
19,10,300953,킴텍스(50×70×1),EA,240,,,,,
19,10,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
19,10,302254,필터 (MBS1002RJH2),EA,,,,,,
19,10,103638,밀리팩200(MPGL2GCL3),EA,1,4,,,,
19,10,102141,SARTOBRAN P 10' Filter,EA,,,4,,,
19,10,100351,Filter SARTOPURE PP2,EA,,,8,,,
19,10,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,24,,,,,
19,10,303034,Decon-cycle (Disinfectant)472mL 자가,EA,22,12,4,,,
19,10,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,36,,,,,
19,10,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,9,6,4,,,
19,10,303036,70% IPA 472mL 자가,EA,144,32,36,,,12
19,10,303060,70% IPA Gallon size 자가,EA,2,,,,,
19,10,303033,5% Decon-spore (Sporicide)472mL 자가,EA,14,,,,,
19,10,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,2,1,,,,
19,10,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
19,10,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
19,10,303080,70% IPA Dispenser용(자동분무기용),EA,,,,,,
19,10,102990,Filter Unit 1L 자가(Bottle top),EA,31,,10,,,
19,11,100130,디메티콘 유제 35% 자가,g,,,,,,
19,11,105521,TSB(Non animal origin) 자가,BT,,,,,,
19,11,105944,20L Glass bottle(screw),EA,,,40,,,
19,11,105996,멸균백1200*1200mm,EA,,,,,,
19,11,105998,멸균백400*500mm,EA,200,,100,,,
19,11,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,,,,,,
19,11,300006,퐁퐁,EA,1,,5,,,
19,11,300009,Sartofluor GA 10',EA,,6,10,,,
19,11,300010,Sartofluor GA 20',EA,,1,,,,
19,11,300011,Sartofluor Mini,EA,,6,2,,,
19,11,302000,수산화나트륨(퀴놀론1KG),kg,15.959,,,55,,
19,11,302060,AGP Solution Kit,EA,,,10,,,
19,11,302101,5mL PC Validation Vial,EA,,,,,,
19,11,302102,Autoclave Indicator. Sigmaware,EA,,4,,,,
19,11,302103,Hi Temperature Indicator(Shamrock)(건열),EA,,,,,,
19,11,302104,Chemical Indicator 1250 (3M),EA,,,,,,
19,11,302109,락스 (럭키),EA,,,4,,,
19,11,302122,염화나트륨(수지 재생용) 자가,kg,,,,,,
19,11,302123,펌프 튜빙(Masterflex L/S 16),EA,,,3,,,
19,11,302124,펌프 튜빙(Masterflex L/S 17),EA,,,,,,
19,11,302125,펌프 튜빙(Masterflex L/S 18),EA,,,,,,
19,11,302126,펌프 튜빙(Masterflex L/S 24),EA,,,2,,,
19,11,302127,펌프 튜빙(Masterflex I/P 73),EA,,,3,,,
19,11,302128,펌프 튜빙(Masterflex I/P 82),EA,,4,,,,
19,11,302143,Endotoxin Indicator(Endosafe) 자가,EA,,1,,,,
19,11,302161,Durapore 필터(SCGVU11RE),EA,,3,,,,
19,11,302170,아세톤 자가,mL ,,,,,,
19,11,302171,Optiseal 필터(LAGR04TP6),EA,,,,,,
19,11,302210,펌프 튜빙(NALGENE 8060-0200),EA,,,,,,
19,11,302212,펌프 튜빙(NALGENE 8060-0100),EA,,,,,,
19,11,302213,펌프 튜빙(NALGENE 8060-0060),EA,,,,,,
19,11,302214,펌프 튜빙(NALGENE 8060-0040),EA,,,,,,
19,11,302250,필터 (PUY2UY300H),EA,,,,18,,
19,11,302251,필터 (PUY2UY100H),EA,,,,3,,
19,11,302256,필터 (PUY1UY400J),EA,,,,5,,
19,11,302259,필터 (AB1PFA7PVH4),EA,,,,5,,
19,11,302260,필터 (AB3NFZ7PH4),EA,,,,4,,
19,11,302341,펌프 튜빙(Masterflex L/S 25),EA,,,,,,3
19,11,302450,필터(SLK7002PFRP)(스팀필터),EA,4,,,,,
19,11,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,,,,,,
19,11,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,,,,,,
19,11,302453,필터(CTGB71TP3)(스팀필터),EA,1,,,,,
19,11,302481,구연산무수(99.5%이상),kg,,,,,,
19,11,302520,PFA Tubing(EW-06371-04),EA,,,,,,
19,11,302521,PFA Tubing(RZ-06375-02),EA,,,,,,
19,11,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,5,,,,,
19,11,302572,Millex-FG Filter(MTGR85000),EA,,,,,,
19,11,302573,C-Flex Tubing(072-313-3),EA,,,,,,
19,11,302620,CTGR75S01 Millipore Filter,EA,,,,,,
19,11,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
19,11,302622,CTGB72TP3 Millipore Filter,EA,,,,,,
19,11,302623,AB05PFR7PVH4 Pall Filter,EA,,,,,,
19,11,302690,액체 세제 (액츠 무진복 세탁용),EA,,3,2,,,
19,11,302774,Aervent 20' Cartridge Filter CTGR72TP1,EA,,,,,,
19,11,302780,H2O2 for HPV,EA,,,,,,
19,11,302880,Sartfluor GA,EA,,,5,,,
19,11,302881,Sartfluor junior,EA,,,,,,
19,11,302882,SP Sephadex C50 자가,g,,,,,,
19,11,303090,테크세제,EA,,,1,,,
19,11,302841,72B/A4 Clean paper,EA,,,,,,
19,11,200522,화이버 드럼,EA,,,,30,,
19,11,106602,보위딕 테스트 팩(Terragene),EA,120,2,6,,,
19,11,302255,필터 (PFY2UY300J),EA,,,,2,,
19,11,302571,Sartofluor Filter(5185307T8),EA,,,,,,
19,11,302151,Sartoclean CA 20',EA,,,,,,
19,11,302257,필터 (PFY1J012J),EA,,,,4,,
19,11,302914,Sterile Filter(KA3EKVP10.2um),EA,,,,,,
19,11,300953,킴텍스(50×70×1),EA,,,,,,
19,11,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
19,11,302254,필터 (MBS1002RJH2),EA,,,,,,
19,11,103638,밀리팩200(MPGL2GCL3),EA,1,5,2,,,
19,11,102141,SARTOBRAN P 10' Filter,EA,,,,,,
19,11,100351,Filter SARTOPURE PP2,EA,,,17,,,
19,11,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,12,12,12,,,
19,11,303034,Decon-cycle (Disinfectant)472mL 자가,EA,12,,,,,
19,11,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,25,6,8,,,
19,11,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,28,1,2,,,
19,11,303036,70% IPA 472mL 자가,EA,220,43,34,,12,36
19,11,303060,70% IPA Gallon size 자가,EA,,,,,,
19,11,303033,5% Decon-spore (Sporicide)472mL 자가,EA,11,6,,,,
19,11,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,2,7,,,,
19,11,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
19,11,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
19,11,303080,70% IPA Dispenser용(자동분무기용),EA,,,,,,
19,11,102990,Filter Unit 1L 자가(Bottle top),EA,48,,10,,,
19,12,100130,디메티콘 유제 35% 자가,g,,,,,,
19,12,105521,TSB(Non animal origin) 자가,BT,,,,,,
19,12,105944,20L Glass bottle(screw),EA,,,,,,
19,12,105996,멸균백1200*1200mm,EA,,,,,,
19,12,105998,멸균백400*500mm,EA,400,,0,,,
19,12,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,,,,,,
19,12,300006,퐁퐁,EA,3,,0,,5,
19,12,300009,Sartofluor GA 10',EA,,0,3,,,
19,12,300010,Sartofluor GA 20',EA,,,,,,
19,12,300011,Sartofluor Mini,EA,,,,,,
19,12,302000,수산화나트륨(퀴놀론1KG),kg,0,,,54.917,,
19,12,302060,AGP Solution Kit,EA,,,0,,,
19,12,302101,5mL PC Validation Vial,EA,,,0,,0,
19,12,302102,Autoclave Indicator. Sigmaware,EA,,6,0,,,
19,12,302103,Hi Temperature Indicator(Shamrock)(건열),EA,,,,,,
19,12,302104,Chemical Indicator 1250 (3M),EA,,,,,,
19,12,302109,락스 (럭키),EA,,1,2,,,
19,12,302122,염화나트륨(수지 재생용) 자가,kg,,,,,,
19,12,302123,펌프 튜빙(Masterflex L/S 16),EA,5,2,0,,,
19,12,302124,펌프 튜빙(Masterflex L/S 17),EA,,,0,,,
19,12,302125,펌프 튜빙(Masterflex L/S 18),EA,,,,,,
19,12,302126,펌프 튜빙(Masterflex L/S 24),EA,,,0,,,
19,12,302127,펌프 튜빙(Masterflex I/P 73),EA,,,0,,,
19,12,302128,펌프 튜빙(Masterflex I/P 82),EA,,,0,,,
19,12,302143,Endotoxin Indicator(Endosafe) 자가,EA,,,,,,
19,12,302161,Durapore 필터(SCGVU11RE),EA,,1,,,,
19,12,302170,아세톤 자가,mL ,,,,,,
19,12,302171,Optiseal 필터(LAGR04TP6),EA,0,,,,,
19,12,302210,펌프 튜빙(NALGENE 8060-0200),EA,5,,,,,
19,12,302212,펌프 튜빙(NALGENE 8060-0100),EA,0,,,,,
19,12,302213,펌프 튜빙(NALGENE 8060-0060),EA,0,,,,,
19,12,302214,펌프 튜빙(NALGENE 8060-0040),EA,,,,,,
19,12,302250,필터 (PUY2UY300H),EA,,,,0,,
19,12,302251,필터 (PUY2UY100H),EA,,,,,,
19,12,302256,필터 (PUY1UY400J),EA,,,,,,
19,12,302259,필터 (AB1PFA7PVH4),EA,,,,,,
19,12,302260,필터 (AB3NFZ7PH4),EA,,,,,,
19,12,302341,펌프 튜빙(Masterflex L/S 25),EA,,0,,,,
19,12,302450,필터(SLK7002PFRP)(스팀필터),EA,1,,,,,
19,12,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,,,,,,
19,12,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,,,,,,
19,12,302453,필터(CTGB71TP3)(스팀필터),EA,,,,,,
19,12,302481,구연산무수(99.5%이상),kg,,,,,,
19,12,302520,PFA Tubing(EW-06371-04),EA,,,,,,
19,12,302521,PFA Tubing(RZ-06375-02),EA,,,,,,
19,12,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,3,,,,,
19,12,302572,Millex-FG Filter(MTGR85000),EA,0,,,,,
19,12,302573,C-Flex Tubing(072-313-3),EA,,,,,,
19,12,302620,CTGR75S01 Millipore Filter,EA,,,,,,
19,12,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
19,12,302622,CTGB72TP3 Millipore Filter,EA,,,,,,
19,12,302623,AB05PFR7PVH4 Pall Filter,EA,,,,,,
19,12,302690,액체 세제 (액츠 무진복 세탁용),EA,,,5,0,,
19,12,302774,Aervent 20' Cartridge Filter CTGR72TP1,EA,,,,,,
19,12,302780,H2O2 for HPV,EA,,,,,,
19,12,302880,Sartfluor GA,EA,,,0,,,
19,12,302881,Sartfluor junior,EA,,,,,,
19,12,302882,SP Sephadex C50 자가,g,,,,,,
19,12,303090,테크세제,EA,,,,,,
19,12,302841,72B/A4 Clean paper,EA,0,,,,,
19,12,200522,화이버 드럼,EA,,,,16,,
19,12,106602,보위딕 테스트 팩(Terragene),EA,70,5,6,,0,
19,12,302255,필터 (PFY2UY300J),EA,,,,,,
19,12,302571,Sartofluor Filter(5185307T8),EA,0,,,,,
19,12,302151,Sartoclean CA 20',EA,,,,,,
19,12,302257,필터 (PFY1J012J),EA,,,,,,
19,12,302914,Sterile Filter(KA3EKVP10.2um),EA,,,,,,
19,12,300953,킴텍스(50×70×1),EA,300,,,,,
19,12,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
19,12,302254,필터 (MBS1002RJH2),EA,,,,,,
19,12,103638,밀리팩200(MPGL2GCL3),EA,0,3,4,,,
19,12,102141,SARTOBRAN P 10' Filter,EA,,,0,,,
19,12,100351,Filter SARTOPURE PP2,EA,,,12,,,
19,12,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,48,8,0,,,
19,12,303034,Decon-cycle (Disinfectant)472mL 자가,EA,28,15,5,,,
19,12,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,22,5,4,,,
19,12,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,17,,4,,,
19,12,303036,70% IPA 472mL 자가,EA,86,45,28,,,12
19,12,303060,70% IPA Gallon size 자가,EA,8,,,,,
19,12,303033,5% Decon-spore (Sporicide)472mL 자가,EA,4,,,,,
19,12,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,2,,,,,
19,12,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
19,12,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
19,12,303080,70% IPA Dispenser용(자동분무기용),EA,,1,,,,
19,12,102990,Filter Unit 1L 자가(Bottle top),EA,18,,10,,,
20,1,100130,디메티콘 유제 35% 자가,g,,,,,,
20,1,105521,TSB(Non animal origin) 자가,BT,,,,,,
20,1,105944,20L Glass bottle(screw),EA,,,,,,
20,1,105996,멸균백1200*1200mm,EA,,,,,,
20,1,105998,멸균백400*500mm,EA,,100,200,,,
20,1,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,3,,,,,
20,1,300006,퐁퐁,EA,,1,,,,
20,1,300009,Sartofluor GA 10',EA,,2,,,,
20,1,300010,Sartofluor GA 20',EA,,,,,,
20,1,300011,Sartofluor Mini,EA,,1,,,,
20,1,302000,수산화나트륨(퀴놀론1KG),kg,,,,51.29,,
20,1,302060,AGP Solution Kit,EA,,,,,,
20,1,302101,5mL PC Validation Vial,EA,,,,,500,
20,1,302102,Autoclave Indicator. Sigmaware,EA,,,,,,
20,1,302103,Hi Temperature Indicator(Shamrock)(건열),EA,,,,,,
20,1,302104,Chemical Indicator 1250 (3M),EA,,,,,,
20,1,302109,락스 (럭키),EA,,4,2,,,
20,1,302122,염화나트륨(수지 재생용) 자가,kg,,,,,,
20,1,302123,펌프 튜빙(Masterflex L/S 16),EA,5,2,,,,
20,1,302124,펌프 튜빙(Masterflex L/S 17),EA,,,,,,
20,1,302125,펌프 튜빙(Masterflex L/S 18),EA,,,,,,
20,1,302126,펌프 튜빙(Masterflex L/S 24),EA,,2,2,,,
20,1,302127,펌프 튜빙(Masterflex I/P 73),EA,,,,,,
20,1,302128,펌프 튜빙(Masterflex I/P 82),EA,,1,1,,,
20,1,302143,Endotoxin Indicator(Endosafe) 자가,EA,,,,,,1
20,1,302161,Durapore 필터(SCGVU11RE),EA,,6,,,,
20,1,302170,아세톤 자가,mL ,,,3000,,,
20,1,302171,Optiseal 필터(LAGR04TP6),EA,,,,,,
20,1,302210,펌프 튜빙(NALGENE 8060-0200),EA,,,,,,
20,1,302212,펌프 튜빙(NALGENE 8060-0100),EA,3,,,,,
20,1,302213,펌프 튜빙(NALGENE 8060-0060),EA,,,,,,
20,1,302214,펌프 튜빙(NALGENE 8060-0040),EA,,,,,,
20,1,302250,필터 (PUY2UY300H),EA,,,,,,
20,1,302251,필터 (PUY2UY100H),EA,,,,,,
20,1,302256,필터 (PUY1UY400J),EA,,,,,,
20,1,302259,필터 (AB1PFA7PVH4),EA,,,,,,
20,1,302260,필터 (AB3NFZ7PH4),EA,,,,,,
20,1,302341,펌프 튜빙(Masterflex L/S 25),EA,,,,,,
20,1,302450,필터(SLK7002PFRP)(스팀필터),EA,1,,,,,
20,1,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,,,,,,
20,1,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,,,,,,
20,1,302453,필터(CTGB71TP3)(스팀필터),EA,7,,,,,
20,1,302481,구연산무수(99.5%이상),kg,,,,,,
20,1,302520,PFA Tubing(EW-06371-04),EA,,,,,,
20,1,302521,PFA Tubing(RZ-06375-02),EA,5,,,,,
20,1,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,9,,,,,
20,1,302572,Millex-FG Filter(MTGR85000),EA,,,,,,
20,1,302573,C-Flex Tubing(072-313-3),EA,,,,,,
20,1,302620,CTGR75S01 Millipore Filter,EA,1,,,,,
20,1,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
20,1,302622,CTGB72TP3 Millipore Filter,EA,2,,,,,
20,1,302623,AB05PFR7PVH4 Pall Filter,EA,2,,,,,
20,1,302690,액체 세제 (액츠 무진복 세탁용),EA,,6,,8,,
20,1,302774,Aervent 20' Cartridge Filter CTGR72TP1,EA,,,,,,
20,1,302780,H2O2 for HPV,EA,,,,,,
20,1,302880,Sartfluor GA,EA,,,,,,
20,1,302881,Sartfluor junior,EA,,,,,,
20,1,302882,SP Sephadex C50 자가,g,,,,,,
20,1,303090,테크세제,EA,,,,,,
20,1,302841,72B/A4 Clean paper,EA,1000,,,,,
20,1,200522,화이버 드럼,EA,,,,38,,
20,1,106602,보위딕 테스트 팩(Terragene),EA,40,4,15,,,
20,1,302255,필터 (PFY2UY300J),EA,,,,,,
20,1,302571,Sartofluor Filter(5185307T8),EA,,,,,,
20,1,302151,Sartoclean CA 20',EA,,,,,,
20,1,302257,필터 (PFY1J012J),EA,,,,,,
20,1,302914,Sterile Filter(KA3EKVP10.2um),EA,,,,,,
20,1,300953,킴텍스(50×70×1),EA,180,,,,,
20,1,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
20,1,302254,필터 (MBS1002RJH2),EA,,,,,,
20,1,103638,밀리팩200(MPGL2GCL3),EA,1,,,,,
20,1,102141,SARTOBRAN P 10' Filter,EA,,,2,,,
20,1,100351,Filter SARTOPURE PP2,EA,,,8,,,
20,1,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,4,6,5,,5,
20,1,303034,Decon-cycle (Disinfectant)472mL 자가,EA,,,,,5,
20,1,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,,,,,2,
20,1,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,31,2,3,,,
20,1,303036,70% IPA 472mL 자가,EA,156,29,57,,12,
20,1,303060,70% IPA Gallon size 자가,EA,,,,,,
20,1,303033,5% Decon-spore (Sporicide)472mL 자가,EA,30,,,,,
20,1,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,2,,,,,
20,1,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
20,1,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
20,1,303080,70% IPA Dispenser용(자동분무기용),EA,21,3,,,2,1
20,1,102990,Filter Unit 1L 자가(Bottle top),EA,24,,15,,,
20,2,100130,디메티콘 유제 35% 자가,g,,,,,,
20,2,105521,TSB(Non animal origin) 자가,BT,,,,,,
20,2,105944,20L Glass bottle(screw),EA,,,,,,
20,2,105996,멸균백1200*1200mm,EA,,,,,,
20,2,105998,멸균백400*500mm,EA,0,,100,,,
20,2,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,,,,,,
20,2,300006,퐁퐁,EA,,,,,,
20,2,300009,Sartofluor GA 10',EA,,,4,,,
20,2,300010,Sartofluor GA 20',EA,,,1,,,
20,2,300011,Sartofluor Mini,EA,,,8,,,
20,2,302000,수산화나트륨(퀴놀론1KG),kg,22,,,29.942,,
20,2,302060,AGP Solution Kit,EA,,,5,,,
20,2,302101,5mL PC Validation Vial,EA,,,,,340,
20,2,302102,Autoclave Indicator. Sigmaware,EA,,2,,,,
20,2,302103,Hi Temperature Indicator(Shamrock)(건열),EA,,,,,,
20,2,302104,Chemical Indicator 1250 (3M),EA,2,,,,,
20,2,302109,락스 (럭키),EA,,,,,,23
20,2,302122,염화나트륨(수지 재생용) 자가,kg,,,,,,
20,2,302123,펌프 튜빙(Masterflex L/S 16),EA,,,,,,
20,2,302124,펌프 튜빙(Masterflex L/S 17),EA,,1,3,,,
20,2,302125,펌프 튜빙(Masterflex L/S 18),EA,,,,,,
20,2,302126,펌프 튜빙(Masterflex L/S 24),EA,,1,1,,,
20,2,302127,펌프 튜빙(Masterflex I/P 73),EA,,,,,,
20,2,302128,펌프 튜빙(Masterflex I/P 82),EA,1,,2,,,
20,2,302143,Endotoxin Indicator(Endosafe) 자가,EA,,,,,,
20,2,302161,Durapore 필터(SCGVU11RE),EA,,9,,,,
20,2,302170,아세톤 자가,mL ,,,3158,,,
20,2,302171,Optiseal 필터(LAGR04TP6),EA,5,1,,,,
20,2,302210,펌프 튜빙(NALGENE 8060-0200),EA,2,,,,,
20,2,302212,펌프 튜빙(NALGENE 8060-0100),EA,,,,,,
