Date	Time	102PH.DACA.PV
2022-12-06	1:36:00	7.23
2022-12-06	1:37:00	7.24
2022-12-06	1:38:00	7.15
2022-12-06	1:39:00	7.05
2022-12-06	1:40:00	6.96
2022-12-06	1:41:00	6.96
2022-12-06	1:42:00	7.13
2022-12-06	1:43:00	7.19
2022-12-06	1:44:00	7.11
2022-12-06	1:45:00	7.02
2022-12-06	1:46:00	6.94
2022-12-06	1:47:00	7.02
2022-12-06	1:48:00	7.2
2022-12-06	1:49:00	7.18
2022-12-06	1:50:00	7.09
2022-12-06	1:51:00	6.99
2022-12-06	1:52:00	6.92
2022-12-06	1:53:00	7.05
2022-12-06	1:54:00	7.23
2022-12-06	1:55:00	7.26
2022-12-06	1:56:00	7.17
2022-12-06	1:57:00	7.08
2022-12-06	1:58:00	6.98
2022-12-06	1:59:00	6.93
2022-12-06	2:00:00	7.06
2022-12-06	2:01:00	7.26
2022-12-06	2:02:00	7.25
2022-12-06	2:03:00	7.17
2022-12-06	2:04:00	7.06
2022-12-06	2:05:00	6.98
2022-12-06	2:06:00	6.93
2022-12-06	2:07:00	7.1
2022-12-06	2:08:00	7.28
2022-12-06	2:09:00	7.26
2022-12-06	2:10:00	7.16
2022-12-06	2:11:00	7.07
2022-12-06	2:12:00	6.98
2022-12-06	2:13:00	6.94
2022-12-06	2:14:00	7.08
2022-12-06	2:15:00	7.28
2022-12-06	2:16:00	7.26
2022-12-06	2:17:00	7.17
2022-12-06	2:18:00	7.08
2022-12-06	2:19:00	6.99
2022-12-06	2:20:00	6.93
2022-12-06	2:21:00	7.08
2022-12-06	2:22:00	7.22
2022-12-06	2:23:00	7.17
2022-12-06	2:24:00	7.09
2022-12-06	2:25:00	7
2022-12-06	2:26:00	6.93
2022-12-06	2:27:00	7.04
2022-12-06	2:28:00	7.28
2022-12-06	2:29:00	7.29
2022-12-06	2:30:00	7.21
2022-12-06	2:31:00	7.11
2022-12-06	2:32:00	7.02
2022-12-06	2:33:00	6.95
2022-12-06	2:34:00	7.01
2022-12-06	2:35:00	7.19
2022-12-06	2:36:00	7.21
2022-12-06	2:37:00	7.13
2022-12-06	2:38:00	7.04
2022-12-06	2:39:00	6.96
2022-12-06	2:40:00	6.98
2022-12-06	2:41:00	7.16
2022-12-06	2:42:00	7.22
2022-12-06	2:43:00	7.15
2022-12-06	2:44:00	7.07
2022-12-06	2:45:00	6.98
2022-12-06	2:46:00	6.95
2022-12-06	2:47:00	7.11
2022-12-06	2:48:00	7.23
2022-12-06	2:49:00	7.18
2022-12-06	2:50:00	7.09
2022-12-06	2:51:00	7.02
2022-12-06	2:52:00	6.94
2022-12-06	2:53:00	7
2022-12-06	2:54:00	7.2
2022-12-06	2:55:00	7.21
2022-12-06	2:56:00	7.14
2022-12-06	2:57:00	7.05
2022-12-06	2:58:00	6.97
2022-12-06	2:59:00	6.97
2022-12-06	3:00:00	7.14
2022-12-06	3:01:00	7.23
2022-12-06	3:02:00	7.17
2022-12-06	3:03:00	7.09
2022-12-06	3:04:00	7.01
2022-12-06	3:05:00	6.94
2022-12-06	3:06:00	7.06
2022-12-06	3:07:00	7.24
2022-12-06	3:08:00	7.22
2022-12-06	3:09:00	7.14
2022-12-06	3:10:00	7.05
2022-12-06	3:11:00	6.98
2022-12-06	3:12:00	6.97
2022-12-06	3:13:00	7.12
2022-12-06	3:14:00	7.24
2022-12-06	3:15:00	7.19
2022-12-06	3:16:00	7.1
2022-12-06	3:17:00	7.03
2022-12-06	3:18:00	6.95
2022-12-06	3:19:00	7
2022-12-06	3:20:00	7.2
2022-12-06	3:21:00	7.23
2022-12-06	3:22:00	7.16
2022-12-06	3:23:00	7.08
2022-12-06	3:24:00	7
2022-12-06	3:25:00	6.94
2022-12-06	3:26:00	7.07
2022-12-06	3:27:00	7.25
2022-12-06	3:28:00	7.22
2022-12-06	3:29:00	7.15
2022-12-06	3:30:00	7.06
	평균	7.06
	최대값	7.29
	최소값	6.87
	표준편차	0.09
