Date	Time	102PH.DACA.PV
2022-07-13	0:42:00	7.11
2022-07-13	0:43:00	7.03
2022-07-13	0:44:00	6.96
2022-07-13	0:45:00	7
2022-07-13	0:46:00	7.21
2022-07-13	0:47:00	7.22
2022-07-13	0:48:00	7.15
2022-07-13	0:49:00	7.07
2022-07-13	0:50:00	7
2022-07-13	0:51:00	6.97
2022-07-13	0:52:00	7.11
2022-07-13	0:53:00	7.15
2022-07-13	0:54:00	7.09
2022-07-13	0:55:00	7.02
2022-07-13	0:56:00	6.96
2022-07-13	0:57:00	7.02
2022-07-13	0:58:00	7.19
2022-07-13	0:59:00	7.21
2022-07-13	1:00:00	7.15
2022-07-13	1:01:00	7.08
2022-07-13	1:02:00	7.01
2022-07-13	1:03:00	6.95
2022-07-13	1:04:00	7.09
2022-07-13	1:05:00	7.23
2022-07-13	1:06:00	7.21
2022-07-13	1:07:00	7.13
2022-07-13	1:08:00	7.06
2022-07-13	1:09:00	6.99
2022-07-13	1:10:00	6.97
2022-07-13	1:11:00	7.09
2022-07-13	1:12:00	7.22
2022-07-13	1:13:00	7.2
2022-07-13	1:14:00	7.12
2022-07-13	1:15:00	7.05
2022-07-13	1:16:00	6.98
2022-07-13	1:17:00	6.99
2022-07-13	1:18:00	7.16
2022-07-13	1:19:00	7.24
2022-07-13	1:20:00	7.18
2022-07-13	1:21:00	7.11
2022-07-13	1:22:00	7.04
2022-07-13	1:23:00	6.97
2022-07-13	1:24:00	6.99
2022-07-13	1:25:00	7.14
2022-07-13	1:26:00	7.22
2022-07-13	1:27:00	7.16
2022-07-13	1:28:00	7.1
2022-07-13	1:29:00	7.04
2022-07-13	1:30:00	6.97
2022-07-13	1:31:00	6.99
2022-07-13	1:32:00	7.17
2022-07-13	1:33:00	7.23
2022-07-13	1:34:00	7.18
2022-07-13	1:35:00	7.1
2022-07-13	1:36:00	7.03
2022-07-13	1:37:00	6.98
2022-07-13	1:38:00	7.02
2022-07-13	1:39:00	7.13
2022-07-13	1:40:00	7.14
2022-07-13	1:41:00	7.08
2022-07-13	1:42:00	7.01
2022-07-13	1:43:00	6.97
2022-07-13	1:44:00	7.04
2022-07-13	1:45:00	7.23
2022-07-13	1:46:00	7.22
2022-07-13	1:47:00	7.16
2022-07-13	1:48:00	7.09
2022-07-13	1:49:00	7.03
2022-07-13	1:50:00	6.97
2022-07-13	1:51:00	7.04
2022-07-13	1:52:00	7.15
2022-07-13	1:53:00	7.13
2022-07-13	1:54:00	7.07
2022-07-13	1:55:00	7.01
2022-07-13	1:56:00	6.96
2022-07-13	1:57:00	7.1
2022-07-13	1:58:00	7.16
2022-07-13	1:59:00	7.13
2022-07-13	2:00:00	7.06
2022-07-13	2:01:00	7
2022-07-13	2:02:00	6.98
2022-07-13	2:03:00	7.12
2022-07-13	2:04:00	7.25
2022-07-13	2:05:00	7.21
2022-07-13	2:06:00	7.15
2022-07-13	2:07:00	7.09
2022-07-13	2:08:00	7.03
2022-07-13	2:09:00	6.97
2022-07-13	2:10:00	7.07
2022-07-13	2:11:00	7.2
2022-07-13	2:12:00	7.14
2022-07-13	2:13:00	7.07
2022-07-13	2:14:00	7.02
2022-07-13	2:15:00	6.96
2022-07-13	2:16:00	7.06
2022-07-13	2:17:00	7.17
2022-07-13	2:18:00	7.14
2022-07-13	2:19:00	7.08
2022-07-13	2:20:00	7.02
2022-07-13	2:21:00	6.96
2022-07-13	2:22:00	7.03
2022-07-13	2:23:00	7.09
2022-07-13	2:24:00	7.05
2022-07-13	2:25:00	7
2022-07-13	2:26:00	6.97
2022-07-13	2:27:00	7.06
	평균	7.05
	최대값	7.26
	최소값	6.87
	표준편차	0.08
