Date	Time	102PH.DACA.PV
2022-07-02	0:28:00	7.07
2022-07-02	0:29:00	7.2
2022-07-02	0:30:00	7.15
2022-07-02	0:31:00	7.07
2022-07-02	0:32:00	6.99
2022-07-02	0:33:00	6.95
2022-07-02	0:34:00	7.09
2022-07-02	0:35:00	7.2
2022-07-02	0:36:00	7.15
2022-07-02	0:37:00	7.06
2022-07-02	0:38:00	6.98
2022-07-02	0:39:00	6.96
2022-07-02	0:40:00	7.13
2022-07-02	0:41:00	7.21
2022-07-02	0:42:00	7.15
2022-07-02	0:43:00	7.06
2022-07-02	0:44:00	6.98
2022-07-02	0:45:00	6.96
2022-07-02	0:46:00	7.11
2022-07-02	0:47:00	7.21
2022-07-02	0:48:00	7.15
2022-07-02	0:49:00	7.06
2022-07-02	0:50:00	6.98
2022-07-02	0:51:00	6.96
2022-07-02	0:52:00	7.1
2022-07-02	0:53:00	7.21
2022-07-02	0:54:00	7.15
2022-07-02	0:55:00	7.06
2022-07-02	0:56:00	6.98
2022-07-02	0:57:00	6.96
2022-07-02	0:58:00	7.08
2022-07-02	0:59:00	7.2
2022-07-02	1:00:00	7.15
2022-07-02	1:01:00	7.06
2022-07-02	1:02:00	6.99
2022-07-02	1:03:00	6.96
2022-07-02	1:04:00	7.08
2022-07-02	1:05:00	7.17
2022-07-02	1:06:00	7.15
2022-07-02	1:07:00	7.07
2022-07-02	1:08:00	7
2022-07-02	1:09:00	6.96
2022-07-02	1:10:00	7.07
2022-07-02	1:11:00	7.22
2022-07-02	1:12:00	7.16
2022-07-02	1:13:00	7.08
2022-07-02	1:14:00	7.01
2022-07-02	1:15:00	6.96
2022-07-02	1:16:00	7.05
2022-07-02	1:17:00	7.21
2022-07-02	1:18:00	7.19
2022-07-02	1:19:00	7.11
2022-07-02	1:20:00	7.03
2022-07-02	1:21:00	6.96
2022-07-02	1:22:00	7
2022-07-02	1:23:00	7.17
2022-07-02	1:24:00	7.22
2022-07-02	1:25:00	7.14
2022-07-02	1:26:00	7.07
2022-07-02	1:27:00	6.99
2022-07-02	1:28:00	6.96
2022-07-02	1:29:00	7.09
2022-07-02	1:30:00	7.24
2022-07-02	1:31:00	7.18
2022-07-02	1:32:00	7.1
2022-07-02	1:33:00	7.02
2022-07-02	1:34:00	6.96
2022-07-02	1:35:00	6.98
2022-07-02	1:36:00	7.2
2022-07-02	1:37:00	7.22
2022-07-02	1:38:00	7.15
2022-07-02	1:39:00	7.07
2022-07-02	1:40:00	7
2022-07-02	1:41:00	6.96
2022-07-02	1:42:00	7.09
2022-07-02	1:43:00	7.23
2022-07-02	1:44:00	7.19
2022-07-02	1:45:00	7.12
2022-07-02	1:46:00	7.05
2022-07-02	1:47:00	6.98
2022-07-02	1:48:00	6.98
2022-07-02	1:49:00	7.11
2022-07-02	1:50:00	7.24
2022-07-02	1:51:00	7.19
2022-07-02	1:52:00	7.1
2022-07-02	1:53:00	7.04
2022-07-02	1:54:00	6.97
2022-07-02	1:55:00	7.01
2022-07-02	1:56:00	7.2
2022-07-02	1:57:00	7.24
2022-07-02	1:58:00	7.18
2022-07-02	1:59:00	7.1
2022-07-02	2:00:00	7.03
2022-07-02	2:01:00	6.97
2022-07-02	2:02:00	7.01
2022-07-02	2:03:00	7.21
2022-07-02	2:04:00	7.23
2022-07-02	2:05:00	7.17
2022-07-02	2:06:00	7.09
2022-07-02	2:07:00	7.03
2022-07-02	2:08:00	6.96
2022-07-02	2:09:00	7.04
2022-07-02	2:10:00	7.17
2022-07-02	2:11:00	7.13
2022-07-02	2:12:00	7.07
2022-07-02	2:13:00	7
2022-07-02	2:14:00	6.95
2022-07-02	2:15:00	7.09
2022-07-02	2:16:00	7.25
2022-07-02	2:17:00	7.22
2022-07-02	2:18:00	7.15
2022-07-02	2:19:00	7.08
2022-07-02	2:20:00	7.01
2022-07-02	2:21:00	6.95
2022-07-02	2:22:00	7.05
2022-07-02	2:23:00	7.23
2022-07-02	2:24:00	7.23
2022-07-02	2:25:00	7.16
2022-07-02	2:26:00	7.09
2022-07-02	2:27:00	7.03
2022-07-02	2:28:00	6.97
2022-07-02	2:29:00	7.03
2022-07-02	2:30:00	7.16
2022-07-02	2:31:00	7.15
2022-07-02	2:32:00	7.09
2022-07-02	2:33:00	7.02
2022-07-02	2:34:00	6.96
2022-07-02	2:35:00	7.04
2022-07-02	2:36:00	7.18
2022-07-02	2:37:00	7.14
2022-07-02	2:38:00	7.08
2022-07-02	2:39:00	7.02
	평균	7.05
	최대값	7.25
	최소값	6.88
	표준편차	0.08
